26374,2014-04-04T07:02:56.381Z,214819762,0
26374,2014-04-04T07:03:28.995Z,214819762,0
26374,2014-04-04T07:03:33.836Z,214819762,0
26374,2014-04-04T07:04:04.262Z,214819762,0
26374,2014-04-04T07:04:47.937Z,214819760,0
26374,2014-04-04T07:05:13.579Z,214819760,0
26374,2014-04-04T07:05:18.612Z,214819760,0
24676,2014-04-03T19:41:42.148Z,214716975,0
24676,2014-04-03T19:42:36.651Z,214716973,0
28032,2014-04-06T11:37:20.130Z,214827007,0
28032,2014-04-06T11:37:23.559Z,214827000,0
28032,2014-04-06T11:37:26.560Z,214826925,0
28032,2014-04-06T11:37:27.869Z,214834865,0
28032,2014-04-06T11:37:30.260Z,214828987,0
28032,2014-04-06T11:37:33.323Z,214558192,0
28032,2014-04-06T11:37:39.616Z,214577518,0
28032,2014-04-06T11:38:12.654Z,214690110,0
30718,2014-04-07T10:58:16.259Z,214833800,0
30718,2014-04-07T10:59:39.969Z,214833800,0
29318,2014-04-01T16:51:21.814Z,214821367,0
29318,2014-04-01T16:52:56.584Z,214584808,0
29318,2014-04-01T16:53:31.088Z,214585100,0
29318,2014-04-01T16:53:51.751Z,214585100,0
32002,2014-04-03T18:57:55.406Z,214706482,0
32002,2014-04-03T18:58:42.546Z,214539845,0
30816,2014-04-06T19:07:10.936Z,214826810,0
30816,2014-04-06T19:13:53.252Z,214820842,0
35406,2014-04-06T08:21:04.923Z,214638761,0
35406,2014-04-06T08:22:41.940Z,214544837,0
33231,2014-04-01T05:24:04.061Z,214511488,0
33231,2014-04-01T05:26:48.112Z,214826833,0
34037,2014-04-07T14:57:19.769Z,214821341,0
34037,2014-04-07T15:00:12.033Z,214821309,0
39426,2014-04-01T17:03:46.369Z,214664767,0
39426,2014-04-01T17:04:39.421Z,214636505,0
40769,2014-04-02T04:53:06.896Z,214717247,0
40769,2014-04-02T04:56:31.708Z,214821015,0
40769,2014-04-02T04:59:38.076Z,214841060,0
40769,2014-04-02T05:00:08.091Z,214833802,0
37894,2014-04-07T11:09:41.440Z,214826715,0
37894,2014-04-07T11:10:06.843Z,214826715,0
37894,2014-04-07T11:10:35.199Z,214826955,0
37894,2014-04-07T11:11:49.793Z,214826955,0
37894,2014-04-07T11:12:23.105Z,214826955,0
37894,2014-04-07T11:12:39.013Z,214826835,0
37894,2014-04-07T11:12:53.719Z,214826835,0
37894,2014-04-07T11:14:11.464Z,214648258,0
37894,2014-04-07T11:15:18.029Z,214835000,0
37894,2014-04-07T11:16:20.853Z,214835000,0
37894,2014-04-07T11:20:53.735Z,214532951,0
37894,2014-04-07T11:22:08.684Z,214639477,0
37894,2014-04-07T11:23:06.686Z,214835004,0
37894,2014-04-07T11:23:38.736Z,214639462,0
37894,2014-04-07T11:24:36.649Z,214835004,0
37894,2014-04-07T11:25:37.956Z,214826715,0
43708,2014-04-07T04:36:47.246Z,214826955,0
43708,2014-04-07T04:41:31.276Z,214821277,0
43708,2014-04-07T04:41:32.649Z,214821277,0
43708,2014-04-07T04:42:42.146Z,214821285,0
43708,2014-04-07T04:42:43.073Z,214821285,0
43708,2014-04-07T04:43:24.517Z,214684513,0
43708,2014-04-07T04:44:37.112Z,214676580,0
43708,2014-04-07T04:44:38.497Z,214676580,0
43708,2014-04-07T04:48:39.044Z,214826619,0
43708,2014-04-07T04:51:34.223Z,214826872,0
43708,2014-04-07T04:54:32.121Z,214826897,0
43708,2014-04-07T04:54:33.280Z,214826897,0
44454,2014-04-06T18:54:19.483Z,214837485,0
44454,2014-04-06T18:54:34.470Z,214837485,0
44454,2014-04-06T18:54:57.893Z,214837485,0
44454,2014-04-06T18:55:28.542Z,214837487,0
44454,2014-04-06T18:56:51.994Z,214837485,0
41024,2014-04-06T16:23:14.867Z,214821292,0
41024,2014-04-06T16:23:39.385Z,214821292,0
41024,2014-04-06T16:30:44.428Z,214826801,0
41024,2014-04-06T16:30:58.714Z,214826801,0
41024,2014-04-06T16:31:24.172Z,214826702,0
41024,2014-04-06T16:33:03.768Z,214664919,0
41024,2014-04-06T16:40:10.266Z,214586711,0
42239,2014-04-06T19:32:39.230Z,214828987,0
42239,2014-04-06T19:32:40.454Z,214828987,0
48713,2014-04-06T19:33:03.289Z,214826705,0
48713,2014-04-06T19:33:09.165Z,214826705,0
46056,2014-04-05T22:36:21.516Z,214710062,0
46056,2014-04-05T22:38:05.381Z,214827009,0
46263,2014-04-07T09:12:11.445Z,214691310,0
46263,2014-04-07T09:12:38.922Z,214691570,0
52991,2014-04-05T17:32:01.701Z,214684513,0
52991,2014-04-05T17:33:50.231Z,214826705,0
50617,2014-04-03T02:47:39.880Z,214826810,0
50617,2014-04-03T02:50:11.394Z,214821275,0
49351,2014-04-05T22:25:25.170Z,214584907,0
49351,2014-04-05T22:26:40.024Z,214584907,0
49351,2014-04-05T22:28:31.756Z,214584907,0
56956,2014-04-03T19:15:59.796Z,214596452,0
56956,2014-04-03T19:17:06.814Z,214601741,0
56071,2014-04-01T09:33:26.373Z,214716928,0
56071,2014-04-01T09:38:14.725Z,214716928,0
56071,2014-04-01T09:39:18.741Z,214716928,0
56071,2014-04-01T09:40:00.768Z,214717003,0
56071,2014-04-01T09:41:31.602Z,214717005,0
56071,2014-04-01T09:41:44.758Z,214716926,0
56071,2014-04-01T09:47:33.980Z,214717003,0
55073,2014-04-07T11:25:26.111Z,214821305,0
55073,2014-04-07T11:26:15.955Z,214821341,0
55073,2014-04-07T11:29:34.719Z,214821305,0
55073,2014-04-07T11:29:51.752Z,214821305,0
61437,2014-04-06T14:57:09.384Z,214640233,0
61437,2014-04-06T14:58:23.297Z,214640231,0
60097,2014-04-02T18:08:36.511Z,214584984,0
60097,2014-04-02T18:09:57.221Z,214821024,0
60097,2014-04-02T18:10:47.390Z,214587384,0
60097,2014-04-02T18:15:12.009Z,214642097,0
58638,2014-04-01T17:36:11.950Z,214836129,0
58638,2014-04-01T17:36:36.315Z,214836129,0
58638,2014-04-01T17:37:50.180Z,214839716,0
58638,2014-04-01T17:38:30.307Z,214836129,0
57528,2014-04-04T19:25:11.096Z,214568098,0
57528,2014-04-04T19:26:19.546Z,214568102,0
57528,2014-04-04T19:27:19.914Z,214568109,0
64057,2014-04-05T11:40:25.625Z,214826803,0
64057,2014-04-05T11:40:27.080Z,214826803,0
63449,2014-04-07T08:13:35.952Z,214712115,0
63449,2014-04-07T08:40:29.837Z,214712115,0
63449,2014-04-07T08:41:30.441Z,214712115,0
61637,2014-04-06T15:35:09.724Z,214582567,0
61637,2014-04-06T15:36:19.074Z,214582567,0
69694,2014-04-04T16:05:17.973Z,214718216,0
69694,2014-04-04T16:09:18.552Z,214827020,0
69694,2014-04-04T16:10:12.242Z,214821272,0
69694,2014-04-04T16:11:00.129Z,214820842,0
69694,2014-04-04T16:12:02.417Z,214840419,0
69694,2014-04-04T16:14:47.796Z,214821024,0
69694,2014-04-04T16:15:59.911Z,214820218,0
70813,2014-04-01T16:05:41.329Z,214582370,0
70813,2014-04-01T16:05:42.509Z,214582370,0
73486,2014-04-01T22:02:46.928Z,214725512,0
73486,2014-04-01T22:03:02.052Z,214712141,0
73486,2014-04-01T22:05:09.569Z,214712111,0
73486,2014-04-01T22:05:41.860Z,214840389,0
73486,2014-04-01T22:06:30.652Z,214699873,0
73486,2014-04-01T22:07:38.303Z,214699871,0
73486,2014-04-01T22:07:50.361Z,214699871,0
73486,2014-04-01T22:08:16.711Z,214696972,0
73486,2014-04-01T22:08:36.708Z,214827032,0
73486,2014-04-01T22:09:09.482Z,214827032,0
73486,2014-04-01T22:09:37.236Z,214827032,0
73486,2014-04-01T22:10:07.169Z,214674427,0
73486,2014-04-01T22:10:14.705Z,214674427,0
73486,2014-04-01T22:10:44.548Z,214746375,0
73486,2014-04-01T22:10:51.689Z,214746375,0
73486,2014-04-01T22:11:49.088Z,214664919,0
73486,2014-04-01T22:12:10.262Z,214826625,0
73486,2014-04-01T22:12:40.947Z,214826625,0
73486,2014-04-01T22:12:57.006Z,214826625,0
66458,2014-04-05T11:47:39.056Z,214826705,0
66458,2014-04-05T11:50:24.003Z,214826810,0
66458,2014-04-05T11:51:11.667Z,214826810,0
66458,2014-04-05T11:51:16.029Z,214826810,0
66458,2014-04-05T11:51:46.247Z,214826700,0
66458,2014-04-05T11:51:49.598Z,214826700,0
66458,2014-04-05T11:52:06.668Z,214826801,0
66458,2014-04-05T11:52:21.551Z,214826801,0
66458,2014-04-05T11:52:40.553Z,214826801,0
66458,2014-04-05T11:52:45.849Z,214826801,0
66458,2014-04-05T11:53:03.193Z,214826801,0
66458,2014-04-05T11:53:13.203Z,214826608,0
66458,2014-04-05T11:53:21.191Z,214826608,0
66458,2014-04-05T11:53:48.654Z,214821275,0
66458,2014-04-05T11:57:06.246Z,214748188,0
66458,2014-04-05T11:58:25.250Z,214709685,0
66753,2014-04-06T09:08:42.329Z,214714790,0
66753,2014-04-06T09:08:45.928Z,214714790,0
66753,2014-04-06T09:10:31.991Z,214711297,0
66753,2014-04-06T09:10:35.518Z,214711297,0
66753,2014-04-06T09:11:04.125Z,214711297,0
68069,2014-04-03T10:36:06.786Z,214821022,0
68069,2014-04-03T10:36:33.133Z,214821022,0
68069,2014-04-03T10:37:26.011Z,214826953,0
68069,2014-04-03T10:37:57.279Z,214587384,0
78142,2014-04-01T22:07:16.566Z,214550863,0
78142,2014-04-01T22:08:58.284Z,214536317,0
78142,2014-04-01T22:11:22.345Z,214550865,0
78972,2014-04-03T18:33:42.954Z,214514291,0
78972,2014-04-03T18:34:24.639Z,214514291,0
80894,2014-04-01T11:06:32.702Z,214820938,0
80894,2014-04-01T11:07:24.032Z,214821037,0
80894,2014-04-01T11:09:07.063Z,214820938,0
81536,2014-04-07T13:14:17.840Z,214638480,0
81536,2014-04-07T13:16:40.081Z,214638482,0
74629,2014-04-01T12:17:00.970Z,214686043,0
74629,2014-04-01T12:18:00.050Z,214684513,0
74629,2014-04-01T12:19:00.461Z,214686043,0
74629,2014-04-01T12:20:38.023Z,214537766,0
75788,2014-04-03T12:53:16.196Z,214826900,0
75788,2014-04-03T12:55:00.158Z,214567404,0
75788,2014-04-03T12:55:28.885Z,214718400,0
77098,2014-04-03T05:43:11.346Z,214612895,0
77098,2014-04-03T05:43:27.818Z,214539050,0
77098,2014-04-03T05:43:54.129Z,214539232,0
77098,2014-04-03T05:45:47.662Z,214613743,0
87418,2014-04-06T19:45:28.687Z,214838160,0
87418,2014-04-06T19:46:10.633Z,214838162,0
86222,2014-04-06T18:16:49.167Z,214821292,0
86222,2014-04-06T18:16:57.529Z,214826702,0
86222,2014-04-06T18:17:31.448Z,214684513,0
86222,2014-04-06T18:17:55.071Z,214826702,0
86222,2014-04-06T18:18:49.597Z,214691426,0
88908,2014-04-06T08:15:17.161Z,214691426,0
88908,2014-04-06T08:19:18.224Z,214696432,0
88908,2014-04-06T08:20:58.822Z,214838975,0
88908,2014-04-06T08:22:32.886Z,214696434,0
83929,2014-04-01T11:00:03.435Z,214577732,0
83929,2014-04-01T11:02:12.670Z,214821028,0
82111,2014-04-03T20:00:17.245Z,214819376,0
82111,2014-04-03T20:00:45.156Z,214744775,0
82111,2014-04-03T20:01:27.618Z,214819376,0
82111,2014-04-03T20:02:07.852Z,214819526,0
82111,2014-04-03T20:02:28.437Z,214826874,0
82111,2014-04-03T20:03:05.002Z,214826874,0
82111,2014-04-03T20:03:26.184Z,214718387,0
82111,2014-04-03T20:03:41.399Z,214718387,0
82111,2014-04-03T20:03:51.345Z,214718387,0
82111,2014-04-03T20:03:58.789Z,214718387,0
82111,2014-04-03T20:04:21.762Z,214717085,0
82111,2014-04-03T20:07:10.727Z,214820387,0
82111,2014-04-03T20:09:41.612Z,214587045,0
82111,2014-04-03T20:10:26.176Z,214587045,0
82111,2014-04-03T20:11:08.420Z,214551005,0
82111,2014-04-03T20:11:46.452Z,214551000,0
82111,2014-04-03T20:11:53.244Z,214551000,0
82111,2014-04-03T20:12:26.904Z,214564807,0
82111,2014-04-03T20:19:10.912Z,214586923,0
82111,2014-04-03T20:19:53.306Z,214712402,0
82111,2014-04-03T20:20:05.461Z,214706441,0
85342,2014-04-04T05:22:29.814Z,214829312,0
85342,2014-04-04T05:23:50.859Z,214820842,0
85342,2014-04-04T05:28:58.953Z,214819427,0
85342,2014-04-04T05:31:06.703Z,214712272,0
84464,2014-04-06T10:39:32.722Z,214684845,0
84464,2014-04-06T10:39:45.981Z,214828987,0
84464,2014-04-06T10:42:00.938Z,214821300,0
84464,2014-04-06T10:42:14.021Z,214826998,0
84464,2014-04-06T10:42:32.031Z,214826927,0
84464,2014-04-06T10:44:45.897Z,214826908,0
84464,2014-04-06T10:45:28.615Z,214821401,0
84464,2014-04-06T10:45:49.735Z,214826837,0
84464,2014-04-06T10:46:18.945Z,214826876,0
84464,2014-04-06T10:46:45.664Z,214640017,0
84464,2014-04-06T10:47:05.630Z,214716902,0
84464,2014-04-06T10:47:35.580Z,214800262,0
84464,2014-04-06T10:48:03.945Z,214717286,0
94509,2014-04-01T19:21:13.829Z,214840762,0
94509,2014-04-01T19:21:15.872Z,214840762,0
97431,2014-04-04T15:16:50.481Z,214594680,0
97431,2014-04-04T15:20:30.558Z,214832653,0
97231,2014-04-05T12:01:06.171Z,214826606,0
97231,2014-04-05T12:01:47.750Z,214826606,0
97231,2014-04-05T12:06:46.578Z,214579875,0
97231,2014-04-05T12:07:34.176Z,214716120,0
92118,2014-04-04T11:38:01.963Z,214515847,0
92118,2014-04-04T11:40:05.480Z,214550366,0
93277,2014-04-06T20:10:51.601Z,214684513,0
93277,2014-04-06T20:14:14.697Z,214684513,0
93277,2014-04-06T20:30:40.921Z,214684513,0
92527,2014-04-07T05:36:19.137Z,214826705,0
92527,2014-04-07T05:37:07.074Z,214826705,0
104637,2014-04-02T14:17:33.414Z,214629515,0
104637,2014-04-02T14:23:08.230Z,214839695,0
104637,2014-04-02T14:31:33.163Z,214835775,0
104637,2014-04-02T14:32:25.568Z,214835775,0
104637,2014-04-02T14:33:52.490Z,214835730,0
104637,2014-04-02T14:34:15.160Z,214835578,0
104637,2014-04-02T14:36:10.296Z,214832730,0
104637,2014-04-02T14:37:47.490Z,214832728,0
105983,2014-04-05T14:46:04.237Z,214743497,0
105983,2014-04-05T14:46:49.499Z,214677821,0
105983,2014-04-05T14:47:01.999Z,214717742,0
105983,2014-04-05T14:47:29.094Z,214744528,0
102848,2014-04-05T12:12:21.668Z,214716932,0
102848,2014-04-05T12:18:42.057Z,214716930,0
102848,2014-04-05T12:18:55.744Z,214716935,0
101234,2014-04-02T20:24:39.996Z,214717046,0
101234,2014-04-02T20:25:59.159Z,214709792,0
101964,2014-04-01T16:23:51.412Z,214819721,0
101964,2014-04-01T16:25:07.754Z,214819721,0
101964,2014-04-01T16:26:13.589Z,214748336,0
101964,2014-04-01T16:26:58.575Z,214819721,0
98701,2014-04-07T09:27:52.653Z,214826816,0
99361,2014-04-01T10:03:14.501Z,214826705,0
99361,2014-04-01T10:10:01.340Z,214583653,0
113913,2014-04-06T20:42:31.483Z,214826780,0
113913,2014-04-06T20:43:59.579Z,214829681,0
113913,2014-04-06T20:44:57.078Z,214587549,0
110932,2014-04-01T18:57:57.877Z,214821392,0
110932,2014-04-01T18:58:55.695Z,214821392,0
110932,2014-04-01T19:01:17.609Z,214821392,0
112139,2014-04-04T18:17:30.500Z,214636498,0
112139,2014-04-04T18:17:44.561Z,214537967,0
109281,2014-04-06T20:04:01.946Z,214532072,0
109281,2014-04-06T20:04:54.634Z,214826803,0
109281,2014-04-06T20:09:29.506Z,214826803,0
110144,2014-04-02T09:39:51.735Z,214696434,0
110144,2014-04-02T09:41:17.346Z,214696434,0
107977,2014-04-06T15:56:26.000Z,214821277,0
107977,2014-04-06T15:56:36.815Z,214821277,0
122868,2014-04-07T17:30:19.131Z,214601407,0
122868,2014-04-07T17:34:57.014Z,214690110,0
122868,2014-04-07T17:41:38.398Z,214836129,0
121004,2014-04-06T21:06:24.020Z,214839313,0
121004,2014-04-06T21:07:27.309Z,214710309,0
120192,2014-04-01T17:56:46.452Z,214716982,0
120192,2014-04-01T17:57:55.838Z,214832657,0
120192,2014-04-01T17:59:09.535Z,214716982,0
120192,2014-04-01T18:00:06.319Z,214716984,0
120192,2014-04-01T18:01:04.019Z,214832657,0
120192,2014-04-01T18:01:37.804Z,214832653,0
118562,2014-04-02T18:51:16.861Z,214718220,0
118562,2014-04-02T18:51:43.210Z,214717888,0
118562,2014-04-02T18:53:10.790Z,214648254,0
117278,2014-04-02T11:08:00.961Z,214842345,0
117278,2014-04-02T11:10:34.799Z,214710328,0
117278,2014-04-02T11:11:08.387Z,214680521,0
117278,2014-04-02T11:12:00.918Z,214680502,0
117278,2014-04-02T11:12:23.209Z,214705736,0
116177,2014-04-03T20:11:06.332Z,214820225,0
116177,2014-04-03T20:11:06.467Z,214820225,0
116177,2014-04-03T20:11:06.701Z,214705745,0
115061,2014-04-03T20:23:49.682Z,214581917,0
115061,2014-04-03T20:25:12.702Z,214581917,0
131011,2014-04-05T09:17:45.903Z,214695073,0
131011,2014-04-05T09:19:02.344Z,214716658,0
131011,2014-04-05T09:20:46.800Z,214829398,0
128117,2014-04-01T18:20:28.537Z,214716984,0
128117,2014-04-01T18:28:20.886Z,214832655,0
127311,2014-04-07T12:29:51.222Z,214826925,0
127311,2014-04-07T12:30:31.151Z,214827000,0
127311,2014-04-07T12:31:30.408Z,214827015,0
127311,2014-04-07T12:37:26.881Z,214826615,0
127311,2014-04-07T12:38:10.770Z,214826612,0
127311,2014-04-07T12:38:28.620Z,214826617,0
127311,2014-04-07T12:38:52.545Z,214826619,0
127311,2014-04-07T12:39:34.312Z,214826621,0
127311,2014-04-07T12:41:52.011Z,214717877,0
127311,2014-04-07T12:42:50.034Z,214826927,0
127311,2014-04-07T12:43:26.326Z,214826932,0
127311,2014-04-07T12:43:54.120Z,214827002,0
127311,2014-04-07T12:45:56.369Z,214821401,0
127311,2014-04-07T12:46:33.920Z,214826908,0
127311,2014-04-07T12:47:03.218Z,214826837,0
127311,2014-04-07T12:47:47.750Z,214826872,0
127311,2014-04-07T12:51:32.729Z,214554450,0
127311,2014-04-07T12:53:14.542Z,214553865,0
127311,2014-04-07T12:53:28.076Z,214674427,0
127311,2014-04-07T12:55:13.682Z,214606785,0
127311,2014-04-07T12:56:37.929Z,214586743,0
127311,2014-04-07T12:57:24.920Z,214718385,0
127311,2014-04-07T12:57:58.275Z,214553561,0
127311,2014-04-07T12:58:44.631Z,214711952,0
127311,2014-04-07T12:59:36.913Z,214612730,0
127311,2014-04-07T13:00:00.426Z,214601233,0
127311,2014-04-07T13:00:22.751Z,214820400,0
127311,2014-04-07T13:00:57.240Z,214820400,0
127311,2014-04-07T13:01:42.825Z,214826872,0
127311,2014-04-07T13:01:54.827Z,214826872,0
127311,2014-04-07T13:02:00.862Z,214826872,0
127311,2014-04-07T13:02:28.978Z,214826908,0
127311,2014-04-07T13:02:37.560Z,214826908,0
127311,2014-04-07T13:02:58.128Z,214819376,0
127311,2014-04-07T13:03:40.343Z,214819376,0
127311,2014-04-07T13:05:10.713Z,214556025,0
127311,2014-04-07T13:05:32.609Z,214826619,0
127311,2014-04-07T13:05:44.700Z,214826619,0
127311,2014-04-07T13:05:50.063Z,214826621,0
127311,2014-04-07T13:06:01.981Z,214826621,0
127311,2014-04-07T13:30:40.856Z,214826893,0
126898,2014-04-07T18:02:39.793Z,214835120,0
126898,2014-04-07T18:03:32.671Z,214838100,0
126898,2014-04-07T18:04:43.604Z,214827011,0
126898,2014-04-07T18:05:48.919Z,214821365,0
125447,2014-04-03T17:50:26.116Z,214821272,0
125447,2014-04-03T17:55:28.859Z,214551892,0
123284,2014-04-04T07:29:14.003Z,214829282,0
123284,2014-04-04T07:31:13.299Z,214829282,0
123284,2014-04-04T07:32:37.758Z,214829282,0
141096,2014-04-04T17:43:45.779Z,214545928,0
141096,2014-04-04T17:46:39.531Z,214545928,0
141096,2014-04-04T17:49:57.861Z,214545928,0
139376,2014-04-05T17:02:51.958Z,214821277,0
139376,2014-04-05T17:03:17.859Z,214826891,0
142406,2014-04-07T13:19:02.608Z,214826705,0
141628,2014-04-07T14:25:59.392Z,214826908,0
141628,2014-04-07T14:27:25.654Z,214716902,0
141628,2014-04-07T14:28:24.698Z,214826908,0
141628,2014-04-07T14:29:33.270Z,214826837,0
144316,2014-04-04T08:13:08.651Z,214572182,0
144316,2014-04-04T08:13:33.822Z,214572234,0
144316,2014-04-04T08:14:01.318Z,214832559,0
146968,2014-04-03T18:58:31.613Z,214821037,0
146968,2014-04-03T18:59:12.333Z,214821377,0
146968,2014-04-03T18:59:34.181Z,214821373,0
146968,2014-04-03T19:00:39.423Z,214821037,0
146968,2014-04-03T19:02:07.200Z,214718252,0
145743,2014-04-03T15:52:39.821Z,214835025,0
145743,2014-04-03T15:53:31.634Z,214836172,0
145743,2014-04-03T15:53:41.188Z,214717809,0
132916,2014-04-03T15:56:24.995Z,214826955,0
132916,2014-04-03T15:56:35.486Z,214826835,0
132916,2014-04-03T15:59:16.881Z,214826835,0
132916,2014-04-03T16:02:23.109Z,214826955,0
134333,2014-04-01T12:53:38.434Z,214836080,0
134333,2014-04-01T12:54:02.740Z,214836080,0
133529,2014-04-04T11:53:24.454Z,214587915,0
133529,2014-04-04T11:59:46.816Z,214691396,0
133529,2014-04-04T12:01:17.634Z,214691396,0
137071,2014-04-02T14:34:10.128Z,214555322,0
137071,2014-04-02T14:34:51.349Z,214555322,0
136143,2014-04-04T06:54:58.199Z,214748338,0
136143,2014-04-04T06:55:01.351Z,214748302,0
136143,2014-04-04T06:55:11.383Z,214748297,0
136143,2014-04-04T06:55:16.624Z,214748293,0
136143,2014-04-04T06:59:56.924Z,214748293,0
136143,2014-04-04T07:00:15.094Z,214748293,0
136143,2014-04-04T07:00:22.330Z,214748338,0
136143,2014-04-04T07:00:35.492Z,214748302,0
136143,2014-04-04T07:00:44.117Z,214748297,0
136143,2014-04-04T07:00:47.676Z,214748297,0
138784,2014-04-01T08:39:49.396Z,214705112,0
138784,2014-04-01T08:40:31.527Z,214710808,0
138784,2014-04-01T08:41:05.254Z,214578645,0
138784,2014-04-01T08:42:07.423Z,214578645,0
138784,2014-04-01T08:43:32.133Z,214710808,0
156281,2014-04-04T11:26:00.066Z,214821024,0
156281,2014-04-04T11:32:48.755Z,214820842,0
157499,2014-04-04T15:32:04.224Z,214546102,0
157499,2014-04-04T15:32:47.284Z,214640000,0
157499,2014-04-04T15:33:14.518Z,214639618,0
157499,2014-04-04T15:33:48.173Z,214717003,0
157499,2014-04-04T15:35:31.029Z,214587937,0
157499,2014-04-04T15:36:03.479Z,214586876,0
157951,2014-04-04T15:22:15.859Z,214832559,0
157951,2014-04-04T15:23:47.728Z,214821397,0
159053,2014-04-01T07:36:44.880Z,214718160,0
159053,2014-04-01T07:36:58.712Z,214821024,0
159053,2014-04-01T07:38:04.714Z,214839313,0
159053,2014-04-01T07:39:49.134Z,214774685,0
159053,2014-04-01T07:58:42.426Z,214709653,0
161791,2014-04-05T21:33:25.907Z,214691428,0
161791,2014-04-05T21:34:47.441Z,214827030,0
161791,2014-04-05T21:36:00.058Z,214546102,0
162373,2014-04-07T19:04:02.196Z,214613743,0
162373,2014-04-07T19:05:06.029Z,214718216,0
163103,2014-04-03T11:03:00.443Z,214821298,0
163103,2014-04-03T11:03:31.500Z,214820842,0
148086,2014-04-07T17:08:57.126Z,214826750,0
148086,2014-04-07T17:10:26.049Z,214711297,0
148086,2014-04-07T17:11:36.177Z,214551613,0
149262,2014-04-03T07:49:32.737Z,214572182,0
149262,2014-04-03T07:51:09.162Z,214820938,0
150728,2014-04-06T15:44:11.867Z,214820441,0
150728,2014-04-06T15:45:07.751Z,214820441,0
151576,2014-04-07T12:29:41.857Z,214684841,0
151576,2014-04-07T13:05:53.175Z,214684841,0
