331202,2014-04-07T11:38:37.622Z,214702787,0
331202,2014-04-07T11:39:22.936Z,214702787,0
359276,2014-04-03T21:56:52.784Z,214827022,0
359276,2014-04-03T21:57:41.872Z,214827020,0
359276,2014-04-03T21:58:37.964Z,214630042,0
359276,2014-04-03T22:03:26.666Z,214706216,0
375146,2014-04-03T17:52:06.907Z,214718203,0
375146,2014-04-03T17:54:54.475Z,214821390,0
375146,2014-04-03T17:55:11.199Z,214718203,0
384544,2014-04-03T13:42:28.347Z,214718160,0
384544,2014-04-03T13:42:56.703Z,214684513,0
384544,2014-04-03T13:43:31.871Z,214839373,0
384544,2014-04-03T13:46:43.441Z,214534704,0
388519,2014-04-03T04:55:17.850Z,214711661,0
388519,2014-04-03T04:58:27.500Z,214585395,0
388519,2014-04-03T05:54:54.619Z,214585395,0
397573,2014-04-02T05:45:14.346Z,214821022,0
397573,2014-04-02T05:57:34.828Z,214716982,0
397573,2014-04-02T05:59:16.380Z,214716982,0
402691,2014-04-01T17:06:40.051Z,214821377,0
402691,2014-04-01T17:10:40.996Z,214746339,0
422198,2014-04-07T05:46:13.798Z,214515883,0
422198,2014-04-07T05:46:20.273Z,214515834,0
422198,2014-04-07T05:46:31.026Z,214746450,0
441172,2014-04-03T10:45:30.346Z,214685784,0
441172,2014-04-03T10:47:23.099Z,214685784,0
445463,2014-04-03T03:49:18.141Z,214718160,0
445463,2014-04-03T03:51:31.134Z,214718160,0
462591,2014-04-07T12:41:53.188Z,214826912,0
462591,2014-04-07T12:42:22.149Z,214684841,0
476428,2014-04-04T18:50:33.410Z,214539294,0
476428,2014-04-04T18:51:10.402Z,214539294,0
476428,2014-04-04T18:52:20.754Z,214687642,0
476428,2014-04-04T18:53:25.935Z,214687642,0
476428,2014-04-04T18:53:37.884Z,214687642,0
476428,2014-04-04T19:11:06.082Z,214587056,0
476428,2014-04-04T19:11:39.306Z,214587056,0
489277,2014-04-02T18:23:54.589Z,214821022,0
489277,2014-04-02T18:26:52.949Z,214718160,0
489277,2014-04-02T18:27:24.237Z,214821024,0
489277,2014-04-02T18:27:44.901Z,214819552,0
489277,2014-04-02T18:28:07.134Z,214832557,0
489277,2014-04-02T18:28:45.588Z,214832559,0
499336,2014-04-14T13:19:16.203Z,214829321,0
509171,2014-04-13T16:58:06.111Z,214698420,0
509171,2014-04-13T17:00:48.008Z,214574672,0
509171,2014-04-13T17:02:24.535Z,214696897,0
521863,2014-04-09T21:18:01.105Z,214601186,0
521863,2014-04-09T21:21:18.617Z,214601186,0
538049,2014-04-14T12:19:15.912Z,214684513,0
538049,2014-04-14T12:20:18.425Z,214839373,0
541548,2014-04-08T11:21:27.984Z,214716935,0
541548,2014-04-08T11:27:01.071Z,214717003,0
541548,2014-04-08T11:30:24.142Z,214716930,0
541548,2014-04-08T11:31:55.503Z,214651610,0
541548,2014-04-08T11:34:04.150Z,214704045,0
559814,2014-04-13T10:24:33.776Z,214841006,0
559814,2014-04-13T10:26:28.732Z,214841006,0
579681,2014-04-09T08:05:33.669Z,214826705,0
579681,2014-04-09T08:05:47.569Z,214826705,0
579681,2014-04-09T08:05:55.217Z,214826705,0
584286,2014-04-09T18:41:24.063Z,214821279,0
584286,2014-04-09T18:41:48.082Z,214820237,0
584286,2014-04-09T18:42:15.985Z,214709685,0
596377,2014-04-09T06:39:03.591Z,214579730,0
596377,2014-04-09T06:51:16.473Z,214738445,0
596377,2014-04-09T06:51:58.869Z,214579730,0
596377,2014-04-09T06:52:15.919Z,214836958,0
596377,2014-04-09T06:52:27.922Z,214836958,0
596377,2014-04-09T06:55:42.742Z,214836958,0
596377,2014-04-09T06:57:06.794Z,214511966,0
596377,2014-04-09T07:14:50.894Z,214826810,0
596377,2014-04-09T07:18:00.210Z,214578577,0
596377,2014-04-09T07:19:16.317Z,214576899,0
596377,2014-04-09T07:21:48.950Z,214736210,0
609698,2014-04-09T07:59:45.547Z,214820227,0
609698,2014-04-09T08:00:46.143Z,214820227,0
620964,2014-04-10T16:50:17.840Z,214821305,0
620964,2014-04-10T16:55:37.234Z,214821305,0
623493,2014-04-09T18:52:03.619Z,214839313,0
623493,2014-04-09T18:54:08.364Z,214839313,0
634892,2014-04-13T18:39:06.386Z,214821401,0
634892,2014-04-13T18:44:37.362Z,214839600,0
634892,2014-04-13T18:45:07.837Z,214829321,0
648384,2014-04-10T13:05:23.283Z,214820842,0
648384,2014-04-10T13:09:49.609Z,214551617,0
658351,2014-04-08T09:12:40.186Z,214562000,0
658351,2014-04-08T09:14:14.419Z,214562000,0
670097,2014-04-10T12:35:56.891Z,214840507,0
670097,2014-04-10T12:57:35.119Z,214843672,0
670097,2014-04-10T12:58:27.365Z,214843532,0
670097,2014-04-10T12:59:02.181Z,214691488,0
670097,2014-04-10T13:00:14.598Z,214717241,0
670097,2014-04-10T13:01:02.139Z,214709077,0
670097,2014-04-10T13:02:57.280Z,214576892,0
670097,2014-04-10T13:05:22.152Z,214663303,0
670097,2014-04-10T13:06:38.327Z,214602294,0
670097,2014-04-10T13:06:58.265Z,214644637,0
670097,2014-04-10T13:07:26.012Z,214706150,0
670097,2014-04-10T13:07:53.271Z,214663303,0
670097,2014-04-10T13:08:59.114Z,214835291,0
670097,2014-04-10T13:10:11.397Z,214551909,0
670097,2014-04-10T13:11:50.082Z,214551900,0
670097,2014-04-10T13:12:05.062Z,214551905,0
671829,2014-04-13T14:36:01.190Z,214602825,0
671829,2014-04-13T14:36:12.037Z,214596135,0
692658,2014-04-10T14:32:20.544Z,214680360,0
692658,2014-04-10T14:33:24.009Z,214680360,0
714488,2014-04-09T20:15:25.157Z,214709634,0
714488,2014-04-09T20:15:57.391Z,214709634,0
726017,2014-04-11T05:50:46.504Z,214760113,0
726017,2014-04-11T05:50:48.952Z,214760113,0
730732,2014-04-11T18:11:23.670Z,214717286,0
730732,2014-04-11T18:12:11.701Z,214826837,0
730732,2014-04-11T18:16:47.959Z,214550259,0
739067,2014-04-13T13:37:56.437Z,214827005,0
739067,2014-04-13T13:45:49.561Z,214544327,0
739067,2014-04-13T13:47:51.275Z,214559259,0
739067,2014-04-13T13:51:41.858Z,214568402,0
739067,2014-04-13T13:52:15.092Z,214832473,0
739067,2014-04-13T13:54:59.940Z,214830990,0
739067,2014-04-13T13:56:41.991Z,214768262,0
757277,2014-04-13T23:31:34.399Z,214826747,0
757277,2014-04-13T23:32:30.111Z,214717877,0
757277,2014-04-13T23:37:11.517Z,214508563,0
785094,2014-04-13T10:53:01.134Z,214746446,0
785094,2014-04-13T10:54:33.273Z,214717301,0
785094,2014-04-13T10:54:55.610Z,214687875,0
786462,2014-04-14T14:52:22.277Z,214835285,0
786462,2014-04-14T14:55:02.362Z,214530705,0
786462,2014-04-14T14:55:25.127Z,214835285,0
786462,2014-04-14T14:55:56.977Z,214835287,0
786462,2014-04-14T14:57:40.058Z,214530705,0
786462,2014-04-14T14:58:24.084Z,214835285,0
817219,2014-04-13T14:18:09.748Z,214574917,0
817219,2014-04-13T14:26:19.337Z,214574917,0
825047,2014-04-08T07:07:01.999Z,214656290,0
825047,2014-04-08T07:08:48.724Z,214656290,0
825047,2014-04-08T07:10:20.925Z,214648391,0
825047,2014-04-08T07:11:02.706Z,214656290,0
825047,2014-04-08T07:11:17.410Z,214656290,0
828648,2014-04-14T19:10:47.959Z,214819419,0
828648,2014-04-14T19:13:50.763Z,214836052,0
828648,2014-04-14T19:18:02.362Z,214819496,0
828648,2014-04-14T19:19:01.517Z,214819610,0
828648,2014-04-14T19:23:24.534Z,214668249,0
828648,2014-04-14T19:24:26.346Z,214559660,0
828648,2014-04-14T19:26:48.688Z,214820844,0
828648,2014-04-14T19:33:44.902Z,214612762,0
828648,2014-04-14T19:44:05.010Z,214811752,0
835788,2014-04-11T13:44:50.169Z,214717003,0
835788,2014-04-11T13:44:53.296Z,214717003,0
835788,2014-04-11T13:45:06.516Z,214717003,0
835788,2014-04-11T13:45:19.619Z,214717003,0
853576,2014-04-13T13:09:20.706Z,214826617,0
853576,2014-04-13T13:09:47.662Z,214826615,0
853576,2014-04-13T13:10:34.601Z,214717877,0
853576,2014-04-13T13:11:10.085Z,214711280,0
865316,2014-04-14T14:44:22.249Z,214844357,0
865316,2014-04-14T14:46:11.496Z,214821307,0
865316,2014-04-14T14:51:30.202Z,214821339,0
873326,2014-04-08T18:26:03.278Z,214844825,0
873326,2014-04-08T18:26:36.335Z,214844825,0
873326,2014-04-08T18:26:58.115Z,214821277,0
873326,2014-04-08T18:27:21.922Z,214821277,0
873326,2014-04-08T18:27:56.765Z,214845148,0
873326,2014-04-08T18:28:31.110Z,214845148,0
873326,2014-04-08T18:29:25.857Z,214845148,0
895607,2014-04-09T14:40:39.803Z,214839371,0
895607,2014-04-09T14:41:53.761Z,214594616,0
895607,2014-04-09T14:42:38.128Z,214839369,0
904714,2014-04-08T22:02:06.061Z,214509000,0
904714,2014-04-08T22:02:08.826Z,214509000,0
904714,2014-04-08T22:04:38.515Z,214509000,0
904714,2014-04-08T22:04:40.282Z,214509000,0
917178,2014-04-08T13:28:56.087Z,214706102,0
917178,2014-04-08T13:31:07.980Z,214819387,0
917178,2014-04-08T13:32:40.153Z,214586923,0
917178,2014-04-08T13:34:33.914Z,214748334,0
917178,2014-04-08T13:34:38.370Z,214753515,0
917178,2014-04-08T13:36:49.678Z,214744535,0
917178,2014-04-08T13:38:14.170Z,214826876,0
928676,2014-04-11T08:46:20.449Z,214820252,0
928676,2014-04-11T08:47:03.488Z,214820252,0
928676,2014-04-11T08:47:43.304Z,214746388,0
928676,2014-04-11T08:48:01.856Z,214746388,0
928676,2014-04-11T08:48:19.170Z,214748300,0
928676,2014-04-11T08:48:28.962Z,214748300,0
928676,2014-04-11T08:49:01.573Z,214546217,0
928676,2014-04-11T08:49:21.623Z,214546217,0
940482,2014-04-21T01:07:30.756Z,214838188,0
940482,2014-04-21T01:08:37.667Z,214838190,0
957268,2014-04-16T15:44:35.715Z,214537753,0
957268,2014-04-16T15:44:40.861Z,214537753,0
970714,2014-04-18T14:00:09.617Z,214842352,0
970714,2014-04-18T14:00:45.357Z,214508942,0
970714,2014-04-18T14:01:23.553Z,214536697,0
970714,2014-04-18T14:02:18.968Z,214586983,0
970714,2014-04-18T14:02:32.516Z,214586983,0
982894,2014-04-20T19:14:52.789Z,214829085,0
982894,2014-04-20T19:16:19.554Z,214829085,0
984051,2014-04-20T09:22:34.527Z,214829321,0
984051,2014-04-20T09:23:24.925Z,214829321,0
984051,2014-04-20T09:23:57.765Z,214829321,0
984051,2014-04-20T09:25:23.627Z,214748336,0
984051,2014-04-20T09:25:41.042Z,214748336,0
984051,2014-04-20T09:26:02.945Z,214839600,0
984051,2014-04-20T09:26:53.220Z,214839600,0
984051,2014-04-20T09:27:35.136Z,214819430,0
1005436,2014-04-15T18:16:21.666Z,214601407,0
1005436,2014-04-15T18:16:49.187Z,214601407,0
1005436,2014-04-15T18:16:54.426Z,214601407,0
1005436,2014-04-15T18:30:37.750Z,214601407,0
1008527,2014-04-19T15:39:51.326Z,214829042,0
1008527,2014-04-19T15:39:52.416Z,214829042,0
1031889,2014-04-15T07:05:47.743Z,214545935,0
1031889,2014-04-15T07:06:04.652Z,214714880,0
1031889,2014-04-15T07:06:53.034Z,214714880,0
1034778,2014-04-21T08:17:33.066Z,214829004,0
1034778,2014-04-21T08:18:43.921Z,214829004,0
1034778,2014-04-21T08:27:24.396Z,214758399,0
1063071,2014-04-21T18:49:55.681Z,214820805,0
1063071,2014-04-21T18:54:10.823Z,214601233,0
1071163,2014-04-21T17:06:05.629Z,214544921,0
1071163,2014-04-21T17:08:04.179Z,214833309,0
1076289,2014-04-18T09:51:03.149Z,214716980,0
1076289,2014-04-18T10:06:19.415Z,214716980,0
1076289,2014-04-18T10:14:21.004Z,214716973,0
1076289,2014-04-18T10:42:58.147Z,214716973,0
1076289,2014-04-18T10:44:33.923Z,214716939,0
1082538,2014-04-15T21:28:24.935Z,214821305,0
1082538,2014-04-15T21:31:20.082Z,214551626,0
1082538,2014-04-15T21:33:26.484Z,214827017,0
1110547,2014-04-18T14:38:01.880Z,214674416,0
1110547,2014-04-18T14:39:57.366Z,214646550,0
1119266,2014-04-19T10:30:31.368Z,214676042,0
1139404,2014-04-21T13:59:48.016Z,214829004,0
1139404,2014-04-21T14:06:12.668Z,214601542,0
1147624,2014-04-18T05:51:30.825Z,214827009,0
1147624,2014-04-18T05:53:08.697Z,214711297,0
1162854,2014-04-21T13:37:28.966Z,214587898,0
1162854,2014-04-21T13:40:26.574Z,214820805,0
1162854,2014-04-21T13:41:39.187Z,214579837,0
1162854,2014-04-21T13:42:03.016Z,214579839,0
1168997,2014-04-21T18:03:54.145Z,214827009,0
1168997,2014-04-21T18:07:50.729Z,214827009,0
1187213,2014-04-19T17:55:17.047Z,214826816,0
1187213,2014-04-19T17:56:20.251Z,214842506,0
1187213,2014-04-19T17:57:00.789Z,214826705,0
1198883,2014-04-21T20:21:43.664Z,214512425,0
1198883,2014-04-21T20:26:27.176Z,214512416,0
1198883,2014-04-21T20:26:48.506Z,214512425,0
1210713,2014-04-21T09:10:52.456Z,214833290,0
1210713,2014-04-21T09:12:25.852Z,214832595,0
1210713,2014-04-21T09:12:32.237Z,214832597,0
1210713,2014-04-21T09:12:56.035Z,214833320,0
1210713,2014-04-21T09:13:01.991Z,214833343,0
1210713,2014-04-21T09:13:10.803Z,214833290,0
1210713,2014-04-21T09:13:40.075Z,214832595,0
1210713,2014-04-21T09:13:53.959Z,214833470,0
1210713,2014-04-21T09:14:16.683Z,214833523,0
1210713,2014-04-21T09:14:26.211Z,214832578,0
1210713,2014-04-21T09:14:38.211Z,214832580,0
1210713,2014-04-21T09:14:46.927Z,214835231,0
1210713,2014-04-21T09:14:56.267Z,214657145,0
1222132,2014-04-20T08:57:20.381Z,214828995,0
1222132,2014-04-20T08:57:36.978Z,214829100,0
1222132,2014-04-20T08:58:55.925Z,214586743,0
1222132,2014-04-20T09:00:14.729Z,214826805,0
1222132,2014-04-20T09:01:56.712Z,214834877,0
1222132,2014-04-20T09:03:53.785Z,214828978,0
1222132,2014-04-20T09:05:29.450Z,214820807,0
1222132,2014-04-20T09:05:42.593Z,214820807,0
1222132,2014-04-20T09:05:50.974Z,214820807,0
1222132,2014-04-20T09:05:58.643Z,214820807,0
1222132,2014-04-20T09:06:40.897Z,214821392,0
1222132,2014-04-20T09:07:36.201Z,214821317,0
1222132,2014-04-20T09:14:55.701Z,214820807,0
1234291,2014-04-16T07:20:45.037Z,214841006,0
1234291,2014-04-16T07:21:43.412Z,214512425,0
1234291,2014-04-16T07:23:43.397Z,214826184,0
1251342,2014-04-21T18:39:14.707Z,214537967,0
1251342,2014-04-21T18:40:49.567Z,214754066,0
1256107,2014-04-16T06:37:22.419Z,214840597,0
1256107,2014-04-16T06:37:45.533Z,214584939,0
1270199,2014-04-21T13:57:36.778Z,214510447,0
1293444,2014-04-20T15:55:37.649Z,214829327,0
1293444,2014-04-20T15:56:44.832Z,214829327,0
1297399,2014-04-15T09:53:17.393Z,214700610,0
1324803,2014-04-27T14:18:17.473Z,214820261,0
1324803,2014-04-27T14:18:59.977Z,214820261,0
1324803,2014-04-27T14:25:30.083Z,214820263,0
1324803,2014-04-27T14:26:45.059Z,214829861,0
1324803,2014-04-27T14:28:01.534Z,214820263,0
1324803,2014-04-27T14:28:54.471Z,214820263,0
1324803,2014-04-27T14:29:04.583Z,214820261,0
1324803,2014-04-27T14:29:52.130Z,214829861,0
1327551,2014-04-28T12:49:00.602Z,214699449,0
1327551,2014-04-28T12:49:35.841Z,214539390,0
1327551,2014-04-28T12:50:20.659Z,214829312,0
1327551,2014-04-28T12:50:43.634Z,214539390,0
1327551,2014-04-28T12:51:22.099Z,214546123,0
1347453,2014-04-28T18:51:31.133Z,214692590,0
1347453,2014-04-28T18:53:25.424Z,214717817,0
1347453,2014-04-28T18:54:09.102Z,214838555,0
1366946,2014-04-25T05:41:05.953Z,214541679,0
1366946,2014-04-25T05:42:27.299Z,214575347,0
1370134,2014-04-23T20:47:02.511Z,214832557,0
1370134,2014-04-23T20:47:14.883Z,214725532,0
1370134,2014-04-23T20:47:17.763Z,214832557,0
1381238,2014-04-27T17:01:15.009Z,214826589,0
1381238,2014-04-27T17:02:30.736Z,214821412,0
1394683,2014-04-24T19:49:09.559Z,214710328,0
1394683,2014-04-24T19:50:32.848Z,214678524,0
1407861,2014-04-23T07:14:01.413Z,214697615,0
1407861,2014-04-23T07:14:19.030Z,214697615,0
1407861,2014-04-23T07:40:32.727Z,214537112,0
1407861,2014-04-23T07:41:27.638Z,214537115,0
1411414,2014-04-24T12:22:01.451Z,214552048,0
1411414,2014-04-24T12:22:30.481Z,214552048,0
1411414,2014-04-24T12:22:50.150Z,214645871,0
1411414,2014-04-24T12:23:37.492Z,214711297,0
1424198,2014-04-22T14:58:26.190Z,214837425,0
1437116,2014-04-23T08:24:59.142Z,214706445,0
1437116,2014-04-23T08:25:57.880Z,214706445,0
1437116,2014-04-23T08:27:51.094Z,214706445,0
1437116,2014-04-23T08:30:35.292Z,214714880,0
1437116,2014-04-23T08:32:53.985Z,214706445,0
1443967,2014-04-22T16:56:49.507Z,214826615,0
1443967,2014-04-22T16:59:35.290Z,214829366,0
1443967,2014-04-22T17:03:02.761Z,214828972,0
1456378,2014-04-23T11:47:08.034Z,214714880,0
1456378,2014-04-23T11:47:16.118Z,214832595,0
1465548,2014-04-26T08:15:07.230Z,214638476,0
1465548,2014-04-26T08:15:08.877Z,214638476,0
1482113,2014-04-24T12:57:32.409Z,214833802,0
1500579,2014-04-22T17:15:16.997Z,214571895,0
1500579,2014-04-22T17:15:56.375Z,214571904,0
1500579,2014-04-22T17:16:50.890Z,214571895,0
1500579,2014-04-22T17:16:57.742Z,214571895,0
1500579,2014-04-22T17:18:56.541Z,214571895,0
1500579,2014-04-22T17:19:27.425Z,214828991,0
1500579,2014-04-22T17:20:08.064Z,214821395,0
1500579,2014-04-22T17:21:25.569Z,214821395,0
1500579,2014-04-22T17:21:37.658Z,214821395,0
1500579,2014-04-22T17:22:07.428Z,214828991,0
1500579,2014-04-22T17:26:35.601Z,214842555,0
1500579,2014-04-22T17:27:08.582Z,214842555,0
1500579,2014-04-22T17:28:58.821Z,214821296,0
1500579,2014-04-22T17:29:11.823Z,214821296,0
1500579,2014-04-22T17:34:31.678Z,214834869,0
1500579,2014-04-22T17:34:59.976Z,214834869,0
1500579,2014-04-22T17:36:16.518Z,214705740,0
1511138,2014-04-25T19:57:48.579Z,643078783,0
1511138,2014-04-25T19:57:52.336Z,643078783,0
1538181,2014-04-25T11:19:30.719Z,214530705,0
1538181,2014-04-25T11:19:49.188Z,214701354,0
1554078,2014-04-26T05:02:46.162Z,214821315,0
1560986,2014-04-27T06:24:47.757Z,214553855,0
1560986,2014-04-27T06:26:40.347Z,214829257,0
1560986,2014-04-27T06:27:43.647Z,214829257,0
1560986,2014-04-27T06:31:54.800Z,214829852,0
1560986,2014-04-27T06:35:52.594Z,214600492,0
1560986,2014-04-27T06:37:15.425Z,214821300,0
1560986,2014-04-27T06:37:57.889Z,214820392,0
1560986,2014-04-27T06:39:56.550Z,214829366,0
1560986,2014-04-27T06:41:05.777Z,214834880,0
1560986,2014-04-27T06:42:55.651Z,214829257,0
1565578,2014-04-22T13:32:44.476Z,214512611,0
1565578,2014-04-22T13:33:18.060Z,214629253,0
1565578,2014-04-22T13:33:35.583Z,214530710,0
1565578,2014-04-22T13:33:40.434Z,214835120,0
1565578,2014-04-22T13:33:52.995Z,214530705,0
1588646,2014-04-28T11:34:28.306Z,214601805,0
1588646,2014-04-28T11:38:59.827Z,214829747,0
1588646,2014-04-28T11:41:28.175Z,214826780,0
1588646,2014-04-28T11:44:47.819Z,214829747,0
1590303,2014-04-25T20:15:39.134Z,214829366,0
1590303,2014-04-25T20:19:31.528Z,214826874,0
1590303,2014-04-25T20:20:15.840Z,214832670,0
1603172,2014-04-28T18:24:54.448Z,214829715,0
1610767,2014-04-24T06:38:26.474Z,214828997,0
1610767,2014-04-24T06:38:33.873Z,214828997,0
1630358,2014-04-23T14:42:24.331Z,214553702,0
1630358,2014-04-23T14:42:25.707Z,214553702,0
1653561,2014-04-22T23:15:06.116Z,214677654,0
1653561,2014-04-22T23:15:35.650Z,214545525,0
1653561,2014-04-22T23:17:40.316Z,214684093,0
1653561,2014-04-22T23:19:19.461Z,214571904,0
1653561,2014-04-22T23:19:55.217Z,214663055,0
1653561,2014-04-22T23:20:12.054Z,214663055,0
1653561,2014-04-22T23:20:37.481Z,214571934,0
1653561,2014-04-22T23:21:41.129Z,214663055,0
1661859,2014-04-22T19:03:13.417Z,214829042,0
1665423,2014-04-27T17:13:54.532Z,214842371,0
1665423,2014-04-27T17:14:10.459Z,214842369,0
1675851,2014-04-23T12:01:09.647Z,214698420,0
1675851,2014-04-23T12:01:35.167Z,214821407,0
1679412,2014-04-28T17:38:23.233Z,214715490,0
1679412,2014-04-28T17:38:42.271Z,214715285,0
1679412,2014-04-28T17:39:33.024Z,214715280,0
1679412,2014-04-28T17:40:29.381Z,214715490,0
1688797,2014-04-27T18:16:36.846Z,214531151,0
1710038,2014-04-24T10:43:05.452Z,214843517,0
1710038,2014-04-24T10:43:58.732Z,214840978,0
1713107,2014-04-27T19:19:15.703Z,214834880,0
