422198,214515883,0,1
422198,214515834,0,1
422198,214746450,0,1
402691,214821377,0,1
402691,214746339,0,1
397573,214821022,0,1
397573,214716982,0,2
445463,214718160,0,2
441172,214685784,0,2
489277,214821022,0,1
489277,214718160,0,1
489277,214821024,0,1
489277,214819552,0,1
489277,214832557,0,1
489277,214832559,0,1
476428,214539294,0,2
476428,214687642,0,3
476428,214587056,0,2
462591,214826912,0,1
462591,214684841,0,1
559814,214841006,0,2
579681,214826705,0,3
584286,214821279,0,1
584286,214820237,0,1
584286,214709685,0,1
538049,214684513,0,1
538049,214839373,0,1
541548,214716935,0,1
541548,214717003,0,1
541548,214716930,0,1
541548,214651610,0,1
541548,214704045,0,1
623493,214839313,0,2
634892,214821401,0,1
634892,214839600,0,1
634892,214829321,0,1
648384,214820842,0,1
648384,214551617,0,1
596377,214579730,0,1
596377,214738445,0,1
596377,214579730,0,1
596377,214836958,0,3
596377,214511966,0,1
596377,214826810,0,1
596377,214578577,0,1
596377,214576899,0,1
596377,214736210,0,1
609698,214820227,0,2
620964,214821305,0,2
692658,214680360,0,2
714488,214709634,0,2
670097,214840507,0,1
670097,214843672,0,1
670097,214843532,0,1
670097,214691488,0,1
670097,214717241,0,1
670097,214709077,0,1
670097,214576892,0,1
670097,214663303,0,1
670097,214602294,0,1
670097,214644637,0,1
670097,214706150,0,1
670097,214663303,0,1
670097,214835291,0,1
670097,214551909,0,1
670097,214551900,0,1
670097,214551905,0,1
658351,214562000,0,2
671829,214602825,0,1
671829,214596135,0,1
757277,214826747,0,1
757277,214717877,0,1
757277,214508563,0,1
785094,214746446,0,1
785094,214717301,0,1
785094,214687875,0,1
730732,214717286,0,1
730732,214826837,0,1
730732,214550259,0,1
726017,214760113,0,2
739067,214827005,0,1
739067,214544327,0,1
739067,214559259,0,1
739067,214568402,0,1
739067,214832473,0,1
739067,214830990,0,1
739067,214768262,0,1
835788,214717003,0,4
825047,214656290,0,2
825047,214648391,0,1
825047,214656290,0,2
828648,214819419,0,1
828648,214836052,0,1
828648,214819496,0,1
828648,214819610,0,1
828648,214668249,0,1
828648,214559660,0,1
828648,214820844,0,1
828648,214612762,0,1
828648,214811752,0,1
817219,214574917,0,2
786462,214835285,0,1
786462,214530705,0,1
786462,214835285,0,1
786462,214835287,0,1
786462,214530705,0,1
786462,214835285,0,1
904714,214509000,0,4
917178,214706102,0,1
917178,214819387,0,1
917178,214586923,0,1
917178,214748334,0,1
917178,214753515,0,1
917178,214744535,0,1
917178,214826876,0,1
895607,214839371,0,1
895607,214594616,0,1
895607,214839369,0,1
873326,214844825,0,2
873326,214821277,0,2
873326,214845148,0,3
853576,214826617,0,1
853576,214826615,0,1
853576,214717877,0,1
853576,214711280,0,1
865316,214844357,0,1
865316,214821307,0,1
865316,214821339,0,1
928676,214820252,0,2
928676,214746388,0,2
928676,214748300,0,2
928676,214546217,0,2
521863,214601186,0,2
509171,214698420,0,1
509171,214574672,0,1
509171,214696897,0,1
499336,214829321,0,1
1119266,214676042,0,1
1139404,214829004,0,1
1139404,214601542,0,1
1162854,214587898,0,1
1162854,214820805,0,1
1162854,214579837,0,1
1162854,214579839,0,1
1147624,214827009,0,1
1147624,214711297,0,1
1168997,214827009,0,2
1063071,214820805,0,1
1063071,214601233,0,1
1076289,214716980,0,2
1076289,214716973,0,2
1076289,214716939,0,1
1071163,214544921,0,1
1071163,214833309,0,1
1082538,214821305,0,1
1082538,214551626,0,1
1082538,214827017,0,1
1110547,214674416,0,1
1110547,214646550,0,1
1251342,214537967,0,1
1251342,214754066,0,1
1256107,214840597,0,1
1256107,214584939,0,1
1270199,214510447,0,1
1293444,214829327,0,2
1297399,214700610,0,1
1187213,214826816,0,1
1187213,214842506,0,1
1187213,214826705,0,1
1198883,214512425,0,1
1198883,214512416,0,1
1198883,214512425,0,1
1210713,214833290,0,1
1210713,214832595,0,1
1210713,214832597,0,1
1210713,214833320,0,1
1210713,214833343,0,1
1210713,214833290,0,1
1210713,214832595,0,1
1210713,214833470,0,1
1210713,214833523,0,1
1210713,214832578,0,1
1210713,214832580,0,1
1210713,214835231,0,1
1210713,214657145,0,1
1222132,214828995,0,1
1222132,214829100,0,1
1222132,214586743,0,1
1222132,214826805,0,1
1222132,214834877,0,1
1222132,214828978,0,1
1222132,214820807,0,4
1222132,214821392,0,1
1222132,214821317,0,1
1222132,214820807,0,1
1234291,214841006,0,1
1234291,214512425,0,1
1234291,214826184,0,1
982894,214829085,0,2
970714,214842352,0,1
970714,214508942,0,1
970714,214536697,0,1
970714,214586983,0,2
957268,214537753,0,2
940482,214838188,0,1
940482,214838190,0,1
1034778,214829004,0,2
1034778,214758399,0,1
1031889,214545935,0,1
1031889,214714880,0,2
1008527,214829042,0,2
1005436,214601407,0,4
984051,214829321,0,3
984051,214748336,0,2
984051,214839600,0,2
984051,214819430,0,1
1407861,214697615,0,2
1407861,214537112,0,1
1407861,214537115,0,1
1394683,214710328,0,1
1394683,214678524,0,1
1381238,214826589,0,1
1381238,214821412,0,1
1437116,214706445,0,3
1437116,214714880,0,1
1437116,214706445,0,1
1424198,214837425,0,1
1411414,214552048,0,2
1411414,214645871,0,1
1411414,214711297,0,1
1327551,214699449,0,1
1327551,214539390,0,1
1327551,214829312,0,1
1327551,214539390,0,1
1327551,214546123,0,1
1324803,214820261,0,2
1324803,214820263,0,1
1324803,214829861,0,1
1324803,214820263,0,2
1324803,214820261,0,1
1324803,214829861,0,1
1370134,214832557,0,1
1370134,214725532,0,1
1370134,214832557,0,1
1366946,214541679,0,1
1366946,214575347,0,1
1347453,214692590,0,1
1347453,214717817,0,1
1347453,214838555,0,1
1538181,214530705,0,1
1538181,214701354,0,1
1511138,643078783,0,2
1560986,214553855,0,1
1560986,214829257,0,2
1560986,214829852,0,1
1560986,214600492,0,1
1560986,214821300,0,1
1560986,214820392,0,1
1560986,214829366,0,1
1560986,214834880,0,1
1560986,214829257,0,1
1565578,214512611,0,1
1565578,214629253,0,1
1565578,214530710,0,1
1565578,214835120,0,1
1565578,214530705,0,1
1554078,214821315,0,1
1465548,214638476,0,2
1443967,214826615,0,1
1443967,214829366,0,1
1443967,214828972,0,1
1456378,214714880,0,1
1456378,214832595,0,1
1500579,214571895,0,1
1500579,214571904,0,1
1500579,214571895,0,3
1500579,214828991,0,1
1500579,214821395,0,3
1500579,214828991,0,1
1500579,214842555,0,2
1500579,214821296,0,2
1500579,214834869,0,2
1500579,214705740,0,1
1482113,214833802,0,1
1679412,214715490,0,1
1679412,214715285,0,1
1679412,214715280,0,1
1679412,214715490,0,1
1675851,214698420,0,1
1675851,214821407,0,1
1688797,214531151,0,1
1653561,214677654,0,1
1653561,214545525,0,1
1653561,214684093,0,1
1653561,214571904,0,1
1653561,214663055,0,2
1653561,214571934,0,1
1653561,214663055,0,1
1665423,214842371,0,1
1665423,214842369,0,1
1661859,214829042,0,1
1610767,214828997,0,2
1630358,214553702,0,2
1588646,214601805,0,1
1588646,214829747,0,1
1588646,214826780,0,1
1588646,214829747,0,1
1603172,214829715,0,1
1590303,214829366,0,1
1590303,214826874,0,1
1590303,214832670,0,1
1779586,214844441,0,1
1779586,214551617,0,1
1779586,214844441,0,2
1779586,214821309,0,1
1790198,214826705,0,2
1752759,214829715,0,1
1752759,214829722,0,1
1755879,214694289,0,2
1710038,214843517,0,1
1710038,214840978,0,1
1713107,214834880,0,1
1713107,214829392,0,1
1734358,214507492,0,2
1803316,214836761,0,1
1803316,214835777,0,1
1803316,214835782,0,1
1803316,214841060,0,1
1803316,214840597,0,1
1814336,214829861,0,1
2129543,214709792,0,1
2129543,214835752,0,2
2103137,214828959,0,1
2103137,214834873,0,1
2103137,214828959,0,1
1828013,214636507,0,1
2147874,214676486,0,2
2160152,214677300,0,1
2160152,214677337,0,1
2160152,214712936,0,1
2160152,214834877,0,1
1796091,214711721,0,1
1796091,214548568,0,1
2144122,214596172,0,1
2144122,214587377,0,1
2193457,214829852,0,1
2193457,214829280,0,1
2193457,214687852,0,1
2193457,214829321,0,1
2193457,214706102,0,1
2175782,214838261,0,1
2175782,214717046,0,1
2175782,214717406,0,1
2175782,214838259,0,1
2175782,214835752,0,1
2175782,214712229,0,1
2175782,214827069,0,1
2197688,214551780,0,1
2197688,214612895,0,2
1960064,214541355,0,1
1960064,214700990,0,1
1960064,214663310,0,1
1960064,214708374,0,1
1956653,214821317,0,1
1956653,214826666,0,1
1956653,214826662,0,1
1937382,214831931,0,1
1937382,214829381,0,1
1929874,214838859,0,1
1929874,214561687,0,1
1929874,214845502,0,1
1929874,214717528,0,1
1910404,214828995,0,1
1910404,214819524,0,1
1910404,214641412,0,1
1910404,214829865,0,1
1910404,214641412,0,1
1910404,214550636,0,1
1898253,214759912,0,2
1885471,214587898,0,2
1871898,214828959,0,1
1871898,214828965,0,1
1871898,214547814,0,1
1871898,214821317,0,1
1862931,214835752,0,3
1862931,214831931,0,1
1862931,214709792,0,1
1862931,214837877,0,1
1862931,214835512,0,1
1862931,214831931,0,1
1849762,214834944,0,1
1849762,214687792,0,1
1838457,214717541,0,1
1838457,214828961,0,1
2090298,214638474,0,2
2090298,214674572,0,1
2068943,214829880,0,1
2068943,214826977,0,1
2051403,214574777,0,1
2051403,214700990,0,1
2051403,214630042,0,1
2064166,214836324,0,1
2064166,214556840,0,1
2064166,214829878,0,1
2064166,214836407,0,1
2064166,214705736,0,1
2041189,214834871,0,2
2041189,214829327,0,1
2017681,214826175,0,1
2017681,214769045,0,1
2006908,214829822,0,1
2006908,214677757,0,1
2010476,214835752,0,1
2010476,214709792,0,1
1995242,214567057,0,1
1995242,214646632,0,1
1966382,214828970,0,2
2256278,214831946,0,1
2256278,214831948,0,1
2252039,214834869,0,1
2252039,214717725,0,1
2230707,214532064,0,2
2280248,214826897,0,1
2276443,214832720,0,1
2276443,214821277,0,1
2322967,214828989,0,3
2310688,214829861,0,2
2299442,214551626,0,2
2299442,214844460,0,1
2299442,214551626,0,1
2355059,214828989,0,1
2355059,214509830,0,1
2341826,214769045,0,2
2328679,214550582,0,2
2657726,214829368,0,2
2642098,643078800,0,3
2649143,214829882,0,1
2649143,214829885,0,1
2635778,214589257,0,1
2635778,214578645,0,1
2213887,214602568,0,1
2213887,214512429,0,1
2501689,214835694,0,1
2501689,214835739,0,1
2501689,214811752,0,1
2501689,214839905,0,1
2498089,214638485,0,1
2498089,214837425,0,1
2498089,214837417,0,1
2509012,643078783,0,3
2537268,214829390,0,1
2537268,214835132,0,1
2549228,214832728,0,1
2549228,214587609,0,1
2549228,214835717,0,1
2545552,214587956,0,1
2545552,214586818,0,1
2562048,214754516,0,1
2562048,214744237,0,1
2562048,214826244,0,1
2562048,214744235,0,1
2562048,214749982,0,1
2583799,214686082,0,1
2583799,214714757,0,1
2583799,214831946,0,2
2583799,214829880,0,1
2583799,214580190,0,1
2601384,214706460,0,1
2601384,214826662,0,1
2592253,214556840,0,1
2592253,214712132,0,1
2592253,214832670,0,1
2592253,214845527,0,1
2611532,214712229,0,2
2363736,214820394,0,1
2363736,214829660,0,1
2363736,214829385,0,1
2363736,214836328,0,1
2363736,214829850,0,1
2363736,214829852,0,1
2363736,214831967,0,1
2363736,214819721,0,1
2376822,214829379,0,2
2376822,214826711,0,2
2389599,214829366,0,1
2389599,214560587,0,1
2389599,214574672,0,1
2403693,214712270,0,1
2415412,214831967,0,2
2430744,643078800,0,1
2434406,214845538,0,1
2434406,214821324,0,1
2434406,214711271,0,1
2434406,214820214,0,1
2434406,214565512,0,1
2434406,214696792,0,1
2434406,214835512,0,1
2434406,214836515,0,1
2453582,214578650,0,1
2470528,214829857,0,2
2475068,214645003,0,1
2475068,214712289,0,1
2475068,214685998,0,1
2475068,214677922,0,1
2475068,214645003,0,1
2475068,214677922,0,1
2816701,214832124,0,1
2816701,214821407,0,1
2816701,214579875,0,1
2803887,214837417,0,1
2803887,214837419,0,1
2803887,214638474,0,1
2803887,214837425,0,1
2803887,214821347,0,1
2791961,214587384,0,8
2778321,214537487,0,1
2778321,214546959,0,1
2764888,214842429,0,2
2764888,214836823,0,1
2764888,214835462,0,1
2752516,214585072,0,1
2752516,214585001,0,1
2870968,214589600,0,1
2870968,214836521,0,1
2864802,643078800,0,1
2845691,214835017,0,1
2845691,214835747,0,1
2845691,214587712,0,1
2845691,214835747,0,2
2845691,214826565,0,1
2845691,214587697,0,1
2845691,214657322,0,1
2845691,214835017,0,1
2845691,214835019,0,1
2840691,214687839,0,2
2840691,214569727,0,1
2840691,214687839,0,2
2821854,214508287,0,1
2821854,214507331,0,1
2684759,214712235,0,1
2684759,214835165,0,1
2684759,214831946,0,2
2684759,214602605,0,1
2684759,214712235,0,2
2684759,214581489,0,2
2684759,214829090,0,1
2684759,214705736,0,1
2684759,214846057,0,2
2684759,214581489,0,1
2684759,214712235,0,1
2740311,214744485,0,1
2720996,214573355,0,1
2720996,214584785,0,1
2720996,214746382,0,1
2720996,214567875,0,1
2733891,214537455,0,1
2713643,214554748,0,1
2713643,214829006,0,1
2694906,643078800,0,2
3057081,214652953,0,2
3076467,214706216,0,1
3076467,214668759,0,1
3076467,214640019,0,1
3064132,214512630,0,1
3022276,214539193,0,1
3042071,214586722,0,3
3121971,214609325,0,1
3121971,214834867,0,1
3121971,214609325,0,1
3117441,214846520,0,1
3117441,214846451,0,1
3133843,214716926,0,1
3133843,214716928,0,1
3084031,214820259,0,1
3084031,214546772,0,1
3110918,214638941,0,1
3110918,214534635,0,1
3110918,214677566,0,1
3110918,214638941,0,1
3110918,214638840,0,1
2922201,214509084,0,1
2922201,214539845,0,1
2925746,214584815,0,1
2925746,214836785,0,1
2945542,214832124,0,1
2945542,214557223,0,2
2945542,214821407,0,1
2945542,214832128,0,1
2945542,214832115,0,1
2886853,214748300,0,4
2906128,214612704,0,1
2906128,214551624,0,1
2906128,214533022,0,1
2906128,214844454,0,1
2906128,214826822,0,1
2906128,214643925,0,1
2906128,214748289,0,1
2906128,214769045,0,1
2909389,214698581,0,1
2992761,214835017,0,6
2992761,214835747,0,2
2992761,214835017,0,2
3006196,643078800,0,2
2950116,214533022,0,1
2950116,214716932,0,1
2961508,214836532,0,1
2961508,214677965,0,1
2961508,214832017,0,1
2974407,214638474,0,2
3362033,214835122,0,1
3362033,214832115,0,1
3362033,214711575,0,1
3349217,214832115,0,1
3349217,214832124,0,1
3349217,214709645,0,1
3352716,214706180,0,1
3352716,214832128,0,1
3352716,214835107,0,1
3402333,214835132,0,2
3402333,214829364,0,1
3391359,214836530,0,1
3391359,214828991,0,1
3298127,214551626,0,1
3298127,214844441,0,1
3278308,214836521,0,6
3290998,214821315,0,1
3290998,214612706,0,1
3337301,214512429,0,2
3316388,214554382,0,1
3316388,214531434,0,1
3316388,214717787,0,1
3316388,214717770,0,1
3316388,214531597,0,2
3316388,214690781,0,1
3316388,214717770,0,1
3316388,214690781,0,1
3316388,214826975,0,1
3316388,214829825,0,1
3316388,214586645,0,1
3240718,214551493,0,1
3240718,214845735,0,1
3240718,214700621,0,1
3240718,214639991,0,1
3228482,214836830,0,3
3228482,214829762,0,1
3228482,214714697,0,1
3228482,214826975,0,1
3228482,214836926,0,1
3228482,214832780,0,1
3228482,214838111,0,1
3228482,214835137,0,1
3228482,214826670,0,1
3228482,214835019,0,1
3228482,214839251,0,1
3217362,214826711,0,1
3217362,214820810,0,1
3270386,214708267,0,1
3270386,214601173,0,1
3270386,214835402,0,1
3270386,214613799,0,1
3270386,214710915,0,1
3270386,214708252,0,1
3270386,214835246,0,1
3270386,214708254,0,1
3270386,214708256,0,1
3270386,214835250,0,1
3270386,214708258,0,1
3270386,214701234,0,1
3256871,214829079,0,1
3256871,214826803,0,2
3256871,214820227,0,1
3256871,214829079,0,1
3256871,214842555,0,1
3244589,214587437,0,1
3244589,214536412,0,1
3244589,214535595,0,1
3165577,214844420,0,2
3165577,214569240,0,1
3165577,214844936,0,1
3165577,214514640,0,1
3165577,214644339,0,1
3165577,214844936,0,1
3165577,214569240,0,1
3160867,643078800,0,1
3203163,214836530,0,1
3203163,214836851,0,1
3203163,214836530,0,1
3203163,214834867,0,1
3203163,214587028,0,1
3199691,214836847,0,1
3199691,214832128,0,1
3199691,214836847,0,1
3199691,214832126,0,1
3179577,214835263,0,1
3179577,214600931,0,1
3179577,214600927,0,1
3179577,214636768,0,1
3179577,214536892,0,1
3179577,214836834,0,1
3543362,214826983,0,1
3543362,214826829,0,1
3543362,214718396,0,1
3543362,214829878,0,1
3543362,214718396,0,1
3543362,214829878,0,1
3556448,214606395,0,2
3573494,214829030,0,2
3573494,214820265,0,1
3573494,214829030,0,1
3585242,214846982,0,3
3489584,214840571,0,1
3489584,214555237,0,1
3489584,214702719,0,1
3489584,214701827,0,1
3477311,214516149,0,2
3496932,214652934,0,1
3496932,214532107,0,1
3496932,214709735,0,2
3496932,214706180,0,1
3496932,214832017,0,1
3496932,214589548,0,1
3496932,214589632,0,1
3496932,214645295,0,1
3496932,214652934,0,1
3517133,214753661,0,2
3538502,214690824,0,1
3538502,214842377,0,1
3538502,214534215,0,1
3538502,214848114,0,1
3538502,214663310,0,1
3526166,214701787,0,1
3526166,643078800,0,1
3408311,214829852,0,1
3408311,214829773,0,1
3438431,214836534,0,1
3438431,214820396,0,1
3452003,214836530,0,1
3452003,214829750,0,1
3448566,643078800,0,3
3459161,214832126,0,2
3922641,214676962,0,1
3922641,214712507,0,1
3922641,643078800,0,1
3901448,214834877,0,1
3914683,214842735,0,2
3914683,214839982,0,1
3892962,214836926,0,2
3892962,214838225,0,1
3871252,214695480,0,1
3871252,214695476,0,1
3857559,214557367,0,1
3857559,214575431,0,1
3857559,214573494,0,1
3857559,214636513,0,1
3857559,214636517,0,1
3858456,214837252,0,2
3847339,214836870,0,1
3847339,214836795,0,2
3820122,214836932,0,1
3820122,214836924,0,1
3820122,214836932,0,1
3808421,214839373,0,1
3808421,214684513,0,2
3808421,214840541,0,1
3808421,214684372,0,1
3808421,214840541,0,2
3813044,214835109,0,1
3813044,214835167,0,1
3813044,214515870,0,1
3813044,214613741,0,1
3784791,214685788,0,1
3784791,214840562,0,1
3784791,214685788,0,1
3782383,214829317,0,1
3782383,214820261,0,1
3782383,214584815,0,1
3762682,214829102,0,1
3762682,214836881,0,1
3762682,214829102,0,1
3758667,214835604,0,1
3758667,214836827,0,1
3758667,214837438,0,1
3739281,214714682,0,1
3739281,214571143,0,1
3727207,214561496,0,2
3713286,214844154,0,1
3713286,214844160,0,1
3700343,214600502,0,1
3700343,214820439,0,1
3687528,214836729,0,2
3674489,643078800,0,2
3674489,214829788,0,1
3674489,214826662,0,1
3606791,214837410,0,1
3606791,214745278,0,1
3628474,214640353,0,2
3628474,214844360,0,1
3628474,214560587,0,1
3628474,214831942,0,1
3628474,214839915,0,1
3628474,214819410,0,1
3632441,214561496,0,1
3632441,214839356,0,1
3649642,214560587,0,1
3649642,214714697,0,1
3655751,214577293,0,1
3655751,214714710,0,1
3597646,214836924,0,2
3597646,214829765,0,1
3597646,214835109,0,1
3597646,214836932,0,1
3597646,214838227,0,1
3597646,214826990,0,1
3597646,214829799,0,1
3597646,214820402,0,2
3597646,214829799,0,1
3597646,214848729,0,1
4013106,214829762,0,1
4013106,214838861,0,1
4013106,214516723,0,1
4013106,214508225,0,1
4013106,214516723,0,1
4013106,214838861,0,1
4013106,214650645,0,1
4024047,214829042,0,1
4024047,214672944,0,1
4024047,214829715,0,1
4024047,214573612,0,1
4024047,214829715,0,1
4024047,214839982,0,1
3980103,214743815,0,1
3980103,214823087,0,1
3967293,214821407,0,1
3967293,214820392,0,1
3988444,214836924,0,1
3988444,214829762,0,1
3941657,214826990,0,1
3941657,214595150,0,1
3941657,214836795,0,1
3961292,214602568,0,1
3961292,214580291,0,1
3961292,214840419,0,1
3961292,214840590,0,1
3948992,214819438,0,1
3948992,214835694,0,1
3948992,214839620,0,1
3948992,214835739,0,1
3948992,214836947,0,1
3948992,214839622,0,1
3948992,214836120,0,1
4166267,214829846,0,3
4175861,214847649,0,1
4175861,214613741,0,2
4175861,214595150,0,1
4243783,214821285,0,1
4243783,214826803,0,1
4186838,214577057,0,1
4186838,214843554,0,1
4186838,214831970,0,1
4193019,214684513,0,1
4136446,214602605,0,2
4205794,214554131,0,1
4205794,214586591,0,1
4205794,214646207,0,1
4205794,214677508,0,1
4148043,214829773,0,1
4148043,214847968,0,1
4148043,214829102,0,1
4148043,214826713,0,1
4148043,214836881,0,1
4150092,214613902,0,1
4150092,214848729,0,1
4223197,214820263,0,1
4223197,214821277,0,2
4103362,214839915,0,1
4103362,214839973,0,1
4103362,214832147,0,1
4108797,214585631,0,2
4301236,214600470,0,1
4301236,214838105,0,1
4301236,214714757,0,1
4301236,214556216,0,1
4301236,214821309,0,1
4312586,214640353,0,1
4312586,214717271,0,1
4312586,214677735,0,1
4312586,214574670,0,1
4322686,214820274,0,1
4322686,214840584,0,1
4322686,214840537,0,1
4264616,214706165,0,2
4262049,214652428,0,1
4262049,214652439,0,1
4268773,214826623,0,1
4268773,214820214,0,1
4268773,214534220,0,1
4268773,214845131,0,1
4268773,214602733,0,1
4268773,214839969,0,1
4268773,214839960,0,1
4268773,214836855,0,1
4268773,214836857,0,1
4268773,214829775,0,1
4268773,214836853,0,1
4268773,214602598,0,1
4085016,214832124,0,3
4085016,214677401,0,6
4085016,214677512,0,3
4085016,214677401,0,4
4290164,214840918,0,2
4039327,214602817,0,1
4039327,214839371,0,1
4371039,214829792,0,1
4371039,214838105,0,1
4034869,214645005,0,1
4034869,214839592,0,1
4059024,214828970,0,1
4059024,214553700,0,1
4059024,214710152,0,1
4059024,214558331,0,1
4059024,214738453,0,1
4048269,214700002,0,1
4048269,214743515,0,1
4048269,214712237,0,1
4054917,214829792,0,1
4054917,214845508,0,1
4054917,214829792,0,1
4326677,214555269,0,1
4326677,214680422,0,1
4030247,214838107,0,2
4030247,214829797,0,2
4030247,214838107,0,1
4346288,214826713,0,1
4346288,214839592,0,1
4346288,214725549,0,1
4509777,214844447,0,1
4490374,214758772,0,1
4490374,214844634,0,1
4502717,214839598,0,1
4502717,214839956,0,1
4483391,214748336,0,1
4483391,214839969,0,1
4483391,214845131,0,1
4463078,214716512,0,1
4463078,214594678,0,1
4577247,214836868,0,1
4577247,214607177,0,1
4577247,214607182,0,1
4580471,214821407,0,1
4580471,214831959,0,1
4580471,214827002,0,1
4580471,214612730,0,1
4580471,214826610,0,1
4567706,214684093,0,1
4567706,214849350,0,1
4541901,214601197,0,1
4541901,214640870,0,1
4541901,214847087,0,1
4541901,214640876,0,1
4527913,214710150,0,1
4527913,214837280,0,2
4527913,214838092,0,1
4527913,214837286,0,1
4531523,214632146,0,1
4531523,214829885,0,1
4640599,214829287,0,1
4640599,214826951,0,1
4634684,214821309,0,1
4634684,214844441,0,2
4613492,214533022,0,2
4608262,214836512,0,1
4608262,214826747,0,1
4608262,214839598,0,1
4608262,214645005,0,1
4608262,214764281,0,1
4588831,214839932,0,1
4588831,214820812,0,1
4588831,214820456,0,1
4588831,214819770,0,1
4713239,214716639,0,2
4702127,214535653,0,1
4702127,214511070,0,1
4702127,214849211,0,1
4688922,214632146,0,2
4673166,214831970,0,1
4673166,214554131,0,1
4659766,214694964,0,1
4659766,214700758,0,1
4659766,214670139,0,1
4659766,214700745,0,1
4659766,214678918,0,1
4659766,214589010,0,1
4659766,214845425,0,1
4659766,214696134,0,1
4659766,214648573,0,1
4659766,214696134,0,1
4659766,214648573,0,1
4659766,214648477,0,1
4659766,214696680,0,1
4659766,214705565,0,1
4659766,214712996,0,1
4659766,214589019,0,1
4659766,214714734,0,1
4659766,214538317,0,1
4659766,214836909,0,1
4659766,214819460,0,1
4720329,214701806,0,1
4720329,214551695,0,1
4739586,214836512,0,1
4739586,214587028,0,1
4739586,214831970,0,2
4739586,214587028,0,1
4739586,214831970,0,1
4739586,214836512,0,1
4739586,214840235,0,1
4739586,214847000,0,1
4739586,214836881,0,1
4744818,214828991,0,1
4744818,214835130,0,1
4744818,214831970,0,1
4766459,214839977,0,2
4770896,214586694,0,1
4770896,214829280,0,1
4784201,214839973,0,1
4784201,214602598,0,1
4784201,214828985,0,1
4784201,214832147,0,1
4797168,214640015,0,1
4797168,214839947,0,1
4810956,214839913,0,1
4810956,214553700,0,1
4810956,214710152,0,1
4822931,214581611,0,2
4822931,214836924,0,1
4833944,214538030,0,1
4833944,214821290,0,7
4833944,214538030,0,1
4833944,214821290,0,1
4833944,214748347,0,1
4833944,214821277,0,1
4833944,214821290,0,1
4833944,214821292,0,1
4846288,214560013,0,1
4846288,214829747,0,1
4856549,214839356,0,1
4856549,214645618,0,1
4856549,214839341,0,1
4856549,214839339,0,1
4876901,214843449,0,1
4876901,214826951,0,1
4437388,214826942,0,1
4437388,214832143,0,2
4425093,214564687,0,2
4444594,214839973,0,1
4444594,214839971,0,1
4444594,214839960,0,1
4444594,214557095,0,1
4396906,214839932,0,1
4396906,214839973,0,1
4396906,214821401,0,1
4412049,214839973,0,1
4412049,214839960,0,1
5000909,214685784,0,2
