56956,214596452,0,1,0,0
56956,214601741,0,1,0,0
57528,214568098,0,1,0,0
57528,214568102,0,1,0,0
57528,214568109,0,1,0,0
58638,214836129,0,3,0,0
58638,214839716,0,1,0,0
60097,214584984,0,1,0,0
60097,214587384,0,1,0,0
60097,214642097,0,1,0,0
60097,214821024,0,1,0,0
61437,214640231,0,1,0,0
61437,214640233,0,1,0,0
61637,214582567,0,2,0,0
63449,214712115,0,3,0,0
64057,214826803,0,2,0,0
66458,214709685,0,1,0,0
66458,214748188,0,1,0,0
66458,214821275,0,1,0,0
66458,214826608,0,2,0,0
66458,214826700,0,2,0,0
66458,214826705,0,1,0,0
66458,214826801,0,5,0,0
66458,214826810,0,3,0,0
66753,214711297,0,3,0,0
66753,214714790,0,2,0,0
68069,214587384,0,1,0,0
68069,214821022,0,2,0,0
68069,214826953,0,1,0,0
69694,214718216,0,1,0,0
69694,214820218,0,1,0,0
69694,214820842,0,1,0,0
69694,214821024,0,1,0,0
69694,214821272,0,1,0,0
69694,214827020,0,1,0,0
69694,214840419,0,1,0,0
70813,214582370,0,2,0,0
73486,214664919,0,1,0,0
73486,214674427,0,2,0,0
73486,214696972,0,1,0,0
73486,214699871,0,2,0,0
73486,214699873,0,1,0,0
73486,214712111,0,1,0,0
73486,214712141,0,1,0,0
73486,214725512,0,1,0,0
73486,214746375,0,2,0,0
73486,214826625,0,3,0,0
73486,214827032,0,3,0,0
73486,214840389,0,1,0,0
74629,214537766,0,1,0,0
74629,214684513,0,1,0,0
74629,214686043,0,2,0,0
75788,214567404,0,1,0,0
75788,214718400,0,1,0,0
75788,214826900,0,1,0,0
77098,214539050,0,1,0,0
77098,214539232,0,1,0,0
77098,214612895,0,1,0,0
77098,214613743,0,1,0,0
78142,214536317,0,1,0,0
78142,214550863,0,1,0,0
78142,214550865,0,1,0,0
78972,214514291,0,2,1883,1
80894,214820938,0,2,0,0
80894,214821037,0,1,0,0
81536,214638480,0,1,0,0
81536,214638482,0,1,0,0
82111,214551000,0,2,0,0
82111,214551005,0,1,0,0
82111,214564807,0,1,0,0
82111,214586923,0,1,0,0
82111,214587045,0,2,0,0
82111,214706441,0,1,0,0
82111,214712402,0,1,0,0
82111,214717085,0,1,0,0
82111,214718387,0,4,0,0
82111,214744775,0,1,0,0
82111,214819376,0,2,0,0
82111,214819526,0,1,0,0
82111,214820387,0,1,0,0
82111,214826874,0,2,0,0
83929,214577732,0,1,0,0
83929,214821028,0,1,0,0
84464,214640017,0,1,0,0
84464,214684845,0,1,0,0
84464,214716902,0,1,0,0
84464,214717286,0,1,0,0
84464,214800262,0,1,0,0
84464,214821300,0,1,0,0
84464,214821401,0,1,0,0
84464,214826837,0,1,0,0
84464,214826876,0,1,0,0
84464,214826908,0,1,0,0
84464,214826927,0,1,0,0
84464,214826998,0,1,0,0
84464,214828987,0,1,0,0
85342,214712272,0,1,0,0
85342,214819427,0,1,0,0
85342,214820842,0,1,0,0
85342,214829312,0,1,0,0
86222,214684513,0,1,0,0
86222,214691426,0,1,0,0
86222,214821292,0,1,0,0
86222,214826702,0,2,0,0
87418,214838160,0,1,0,0
87418,214838162,0,1,0,0
88908,214691426,0,1,0,0
88908,214696432,0,1,0,0
88908,214696434,0,1,0,0
88908,214838975,0,1,0,0
92118,214515847,0,1,0,0
92118,214550366,0,1,0,0
92527,214826705,0,2,0,0
93277,214684513,0,3,0,0
94509,214840762,0,2,0,0
97231,214579875,0,1,0,0
97231,214716120,0,1,0,0
97231,214826606,0,2,0,0
97431,214594680,0,1,0,0
97431,214832653,0,1,0,0
98701,214826816,0,1,0,0
99361,214583653,0,1,0,0
99361,214826705,0,1,0,0
101234,214709792,0,1,0,0
101234,214717046,0,1,0,0
101964,214748336,0,1,0,0
101964,214819721,0,3,0,0
102848,214716930,0,1,0,0
102848,214716932,0,1,0,0
102848,214716935,0,1,0,0
104637,214629515,0,1,0,0
104637,214832728,0,1,0,0
104637,214832730,0,1,0,0
104637,214835578,0,1,0,0
104637,214835730,0,1,0,0
104637,214835775,0,2,0,0
104637,214839695,0,1,0,0
105983,214677821,0,1,0,0
105983,214717742,0,1,0,0
105983,214743497,0,1,0,0
105983,214744528,0,1,0,0
107977,214821277,0,2,0,0
109281,214532072,0,1,0,0
109281,214826803,0,2,0,0
110144,214696434,0,2,0,0
110932,214821392,0,3,0,0
112139,214537967,0,1,0,0
112139,214636498,0,1,0,0
113913,214587549,0,1,0,0
113913,214826780,0,1,0,0
113913,214829681,0,1,0,0
115061,214581917,0,2,0,0
116177,214705745,0,1,0,0
116177,214820225,0,2,0,0
117278,214680502,0,1,0,0
117278,214680521,0,1,0,0
117278,214705736,0,1,0,0
117278,214710328,0,1,0,0
117278,214842345,0,1,0,0
118562,214648254,0,1,0,0
118562,214717888,0,1,0,0
118562,214718220,0,1,0,0
120192,214716982,0,2,0,0
120192,214716984,0,1,0,0
120192,214832653,0,1,0,0
120192,214832657,0,2,0,0
121004,214710309,0,1,0,0
121004,214839313,0,1,0,0
122868,214601407,0,1,0,0
122868,214690110,0,1,0,0
122868,214836129,0,1,0,0
123284,214829282,0,3,0,0
125447,214551892,0,1,0,0
125447,214821272,0,1,0,0
126898,214821365,0,1,0,0
126898,214827011,0,1,0,0
126898,214835120,0,1,0,0
126898,214838100,0,1,0,0
127311,214553561,0,1,0,0
127311,214553865,0,1,0,0
127311,214554450,0,1,0,0
127311,214556025,0,1,0,0
127311,214586743,0,1,0,0
127311,214601233,0,1,0,0
127311,214606785,0,1,0,0
127311,214612730,0,1,0,0
127311,214674427,0,1,0,0
127311,214711952,0,1,0,0
127311,214717877,0,1,0,0
127311,214718385,0,1,0,0
127311,214819376,0,2,418,1
127311,214820400,0,2,418,1
127311,214821401,0,1,0,0
127311,214826612,0,1,0,0
127311,214826615,0,1,0,0
127311,214826617,0,1,0,0
127311,214826619,0,3,732,2
127311,214826621,0,3,1046,1
127311,214826837,0,1,0,0
127311,214826872,0,4,523,1
127311,214826893,0,1,0,0
127311,214826908,0,3,837,1
127311,214826925,0,1,0,0
127311,214826927,0,1,0,0
127311,214826932,0,1,0,0
127311,214827000,0,1,0,0
127311,214827002,0,1,0,0
127311,214827015,0,1,0,0
128117,214716984,0,1,0,0
128117,214832655,0,1,0,0
131011,214695073,0,1,0,0
131011,214716658,0,1,0,0
131011,214829398,0,1,0,0
132916,214826835,0,2,0,0
132916,214826955,0,2,0,0
133529,214587915,0,1,0,0
133529,214691396,0,2,0,0
134333,214836080,0,2,18745,1
136143,214748293,0,3,0,0
136143,214748297,0,3,0,0
136143,214748302,0,2,3350,1
136143,214748338,0,2,3350,1
137071,214555322,0,2,0,0
138784,214578645,0,2,0,0
138784,214705112,0,1,0,0
138784,214710808,0,2,0,0
139376,214821277,0,1,0,0
139376,214826891,0,1,0,0
141096,214545928,0,3,0,0
141628,214716902,0,1,0,0
141628,214826837,0,1,0,0
141628,214826908,0,2,0,0
142406,214826705,0,1,0,0
144316,214572182,0,1,0,0
144316,214572234,0,1,0,0
144316,214832559,0,1,0,0
145743,214717809,0,1,0,0
145743,214835025,0,1,0,0
145743,214836172,0,1,0,0
146968,214718252,0,1,0,0
146968,214821037,0,2,0,0
146968,214821373,0,1,0,0
146968,214821377,0,1,0,0
148086,214551613,0,1,0,0
148086,214711297,0,1,0,0
148086,214826750,0,1,0,0
149262,214572182,0,1,0,0
149262,214820938,0,1,0,0
150728,214820441,0,2,0,0
151576,214684841,0,2,0,0
153471,214539262,0,1,0,0
153471,214821037,0,1,0,0
154197,214840410,0,1,4188,1
154197,214840419,0,2,3141,1
156281,214820842,0,1,0,0
156281,214821024,0,1,0,0
157499,214546102,0,1,0,0
157499,214586876,0,1,0,0
157499,214587937,0,1,0,0
157499,214639618,0,1,0,0
157499,214640000,0,1,0,0
157499,214717003,0,1,0,0
157951,214821397,0,1,0,0
157951,214832559,0,1,0,0
159053,214709653,0,1,0,0
159053,214718160,0,1,0,0
159053,214774685,0,1,0,0
159053,214821024,0,1,0,0
159053,214839313,0,1,0,0
161791,214546102,0,1,0,0
161791,214691428,0,1,0,0
161791,214827030,0,1,0,0
162373,214613743,0,1,0,0
162373,214718216,0,1,0,0
163103,214820842,0,1,0,0
163103,214821298,0,1,0,0
164219,214709216,0,1,7328,1
164219,214709270,0,1,6909,1
166641,214690820,0,1,0,0
167856,214509071,0,1,0,0
167856,214509073,0,1,0,0
168929,214838441,0,1,0,0
168929,214840798,0,2,0,0
168929,214842600,0,1,0,0
168929,214844070,0,1,0,0
169631,214668281,0,1,0,0
169631,214716902,0,1,0,0
169631,214717286,0,1,0,0
169631,214717877,0,2,0,0
169631,214820392,0,1,627,1
169631,214820396,0,2,732,1
169631,214821015,0,2,418,3
169631,214821401,0,1,0,0
169631,214826612,0,1,0,0
169631,214826837,0,1,0,0
169631,214826876,0,4,418,5
169631,214826908,0,6,837,2
170681,214677821,0,1,0,0
170681,214716935,0,1,0,0
171497,214826606,0,2,941,2
171497,214839313,0,2,4188,2
172418,214703790,0,1,0,0
172418,214705745,0,1,0,0
172418,214709645,0,1,0,0
172418,214709690,0,1,0,0
172418,214820192,0,1,0,0
172418,214820201,0,1,0,0
172418,214820237,0,1,0,0
172418,214820240,0,1,0,0
172418,214844297,0,1,0,0
173374,214669783,0,1,0,0
173374,214680577,0,1,0,0
174841,214716902,0,1,0,0
174841,214827017,0,1,0,0
176076,214744779,0,1,0,0
176076,214748287,0,1,0,0
176076,214820456,0,2,0,0
176076,214820458,0,1,0,0
177131,214837445,0,1,0,0
177818,214826955,0,3,0,0
179539,214820225,0,1,0,0
179539,214820237,0,2,0,0
180801,214587915,0,2,0,0
180801,214711661,0,1,0,0
183041,214839268,0,1,0,0
183041,214839277,0,1,0,0
184226,214821015,0,1,0,0
184226,214833800,0,1,0,0
185053,214586795,0,1,0,0
185053,214612721,0,1,0,0
185053,214640017,0,1,0,0
185053,214819745,0,1,0,0
185053,214821275,0,1,0,0
185053,214826621,0,1,0,0
185053,214838100,0,1,0,0
185053,214841060,0,1,0,0
186279,214832557,0,1,0,0
186533,214602225,0,1,0,0
186533,214835900,0,1,0,0
186533,214838462,0,1,0,0
187871,214584920,0,1,0,0
187871,214642230,0,1,0,0
187871,214642277,0,1,0,0
187871,214826722,0,1,0,0
187871,214839902,0,2,0,0
189018,214587898,0,1,0,0
189018,214840762,0,1,0,0
189888,214587005,0,1,0,0
189888,214587013,0,2,0,0
189888,214827030,0,1,0,0
189888,214840412,0,1,0,0
192446,214716990,0,1,0,0
192446,214716997,0,2,0,0
193187,214535685,0,1,0,0
193187,214536326,0,1,0,0
193187,214536932,0,1,0,0
193187,214587607,0,2,15603,1
193187,214602815,0,1,0,0
193187,214602832,0,1,0,0
193187,214602834,0,1,0,0
193187,214640475,0,1,0,0
193187,214841640,0,1,0,0
193187,214973182,0,1,0,0
194462,214534601,0,1,0,0
194462,214591588,0,1,0,0
194462,214826705,0,1,0,0
194462,214826715,0,1,0,0
194833,214826955,0,2,0,0
197413,214613893,0,1,0,0
197413,214639305,0,1,0,0
198247,214826700,0,1,0,0
198247,214827009,0,1,0,0
198247,214827035,0,1,0,0
198721,214826925,0,2,0,0
198721,214827000,0,2,0,0
198721,214827005,0,1,0,0
199904,214717003,0,1,0,0
199904,214840378,0,1,0,0
201072,214714790,0,4,0,0
201072,214826925,0,2,0,0
201072,214827007,0,2,0,0
201072,214834865,0,1,0,0
202468,214644605,0,1,0,0
202468,214644607,0,2,0,0
203929,214532835,0,1,0,0
203929,214532848,0,1,0,0
203929,214532857,0,1,0,0
203929,214629307,0,1,0,0
203929,214668215,0,2,0,0
203929,214748188,0,1,0,0
203929,214820394,0,1,0,0
203929,214837050,0,1,0,0
203929,214837093,0,1,0,0
203929,214837112,0,1,0,0
205696,214820439,0,1,0,0
205696,214829312,0,1,0,0
205696,214836750,0,1,0,0
205696,214836782,0,1,0,0
206587,214561500,0,1,0,0
206587,214643932,0,1,0,0
206587,214706432,0,1,0,0
206587,214821026,0,2,0,0
206587,214821030,0,1,0,0
206932,214709685,0,1,0,0
206932,214829737,0,1,0,0
209274,214586711,0,1,0,0
209274,214838370,0,1,0,0
211967,214662819,0,1,0,0
211967,214712107,0,2,0,0
211967,214832653,0,1,0,0
211967,214836765,0,1,0,0
211967,214838503,0,1,0,0
212129,214712130,0,1,0,0
212129,214744775,0,2,837,1
212129,214819376,0,4,418,1
212129,214819721,0,1,0,0
212129,214820392,0,5,627,1
212129,214820400,0,2,418,1
214647,214705745,0,1,0,0
214647,214711333,0,1,0,0
215959,214536307,0,1,0,0
215959,214557206,0,1,0,0
215959,214821300,0,1,0,0
215959,214826619,0,1,0,0
215959,214842287,0,1,0,0
216094,214709735,0,2,0,0
216094,214714697,0,2,0,0
217766,214509000,0,1,0,0
217766,214537753,0,1,0,0
217766,214591374,0,1,0,0
217766,214601049,0,1,0,0
218562,214559726,0,1,0,0
218562,214584092,0,1,0,0
218562,214640094,0,2,0,0
218562,214712120,0,1,0,0
218562,214821279,0,1,0,0
219647,214556210,0,1,0,0
220303,214584907,0,1,0,0
220303,214717003,0,1,0,0
220303,214826702,0,1,0,0
221869,214821277,0,2,0,0
223198,214553936,0,1,0,0
223198,214585397,0,1,0,0
224279,214684717,0,1,0,0
224279,214711310,0,1,0,0
224279,214835117,0,1,0,0
224279,214836506,0,1,0,0
225848,214821037,0,1,0,0
225848,214826955,0,1,0,0
227829,214826801,0,1,0,0
228502,214536384,0,1,0,0
228502,214536412,0,2,0,0
228502,214536446,0,1,0,0
230123,214560187,0,1,0,0
230123,214716982,0,1,0,0
230123,214716984,0,1,0,0
230123,214832653,0,1,0,0
230981,214716930,0,1,0,0
230981,214716932,0,1,0,0
232354,214554272,0,1,0,0
232354,214573290,0,1,0,0
232354,214717877,0,1,0,0
233823,214587307,0,2,0,0
233823,214826810,0,2,0,0
234559,214596180,0,1,0,0
234559,214691267,0,2,0,0
234559,214691390,0,1,0,0
234559,214691426,0,1,0,0
234559,214716924,0,2,0,0
234559,214838100,0,1,0,0
234559,214839313,0,1,0,0
236341,214640242,0,1,0,0
236341,214650382,0,1,0,0
236341,214696826,0,3,0,0
236341,214717307,0,1,0,0
237131,214826750,0,2,0,0
239327,214716926,0,1,0,0
239327,214717003,0,1,0,0
240446,214508563,0,1,0,0
240731,214819760,0,2,0,0
240731,214819762,0,2,0,0
242004,214532072,0,2,0,0
242724,214534241,0,1,0,0
242724,214534245,0,1,0,0
242724,214552395,0,1,0,0
242724,214553730,0,1,0,0
242724,214554785,0,1,0,0
242724,214587167,0,1,0,0
242724,214587305,0,1,0,0
242724,214587560,0,2,2617,1
242724,214644729,0,1,0,0
242724,214644731,0,1,0,0
242724,214663310,0,1,0,0
242724,214685422,0,1,0,0
242724,214685424,0,1,0,0
242724,214687899,0,1,0,0
242724,214692590,0,1,0,0
242724,214717839,0,1,0,0
242724,214785924,0,1,0,0
242724,214826705,0,2,2092,1
242724,214828865,0,1,0,0
242724,214829735,0,1,0,0
245738,214696740,0,1,0,0
245738,214838615,0,1,0,0
246571,214826927,0,2,0,0
247379,214839313,0,2,0,0
247962,214512425,0,1,0,0
247962,214601672,0,1,0,0
247962,214826769,0,1,0,0
250714,214696967,0,1,0,0
250714,214699873,0,1,0,0
250714,214701778,0,1,0,0
250893,214717005,0,1,0,0
250893,214717007,0,1,0,0
252443,214684513,0,2,0,0
253794,214589128,0,1,0,0
253794,214761326,0,1,0,0
253794,214840762,0,1,0,0
254623,214571904,0,1,0,0
254623,214576273,0,1,0,0
254623,214717260,0,1,0,0
254623,214828867,0,1,0,0
254623,214836137,0,1,0,0
256234,214709947,0,1,0,0
256234,214837205,0,1,0,0
256234,214840762,0,1,0,0
256234,214842309,0,1,0,0
256234,214842375,0,1,0,0
256234,214842377,0,1,0,0
257919,214636755,0,2,5759,1
257919,214678430,0,1,0,0
257919,214708044,0,2,0,0
259123,214636498,0,1,0,0
259123,214821369,0,1,0,0
259123,214821380,0,1,0,0
260796,214640407,0,1,16650,2
262141,214651427,0,1,0,0
262141,214821275,0,1,0,0
263111,214514295,0,2,0,0
263111,214530665,0,1,0,0
263111,214600468,0,1,0,0
263111,214668677,0,1,0,0
263111,214711299,0,1,0,0
263111,214712235,0,4,0,0
263111,214717511,0,2,0,0
263111,214819400,0,1,0,0
264502,214718160,0,1,0,0
264502,214718252,0,1,0,0
264502,214821024,0,1,0,0
265832,214553730,0,1,0,0
265832,214826705,0,1,0,0
267059,214839313,0,2,4188,2
267059,214839995,0,1,0,0
267851,214820842,0,1,0,0
267851,214829737,0,1,0,0
268668,214704180,0,1,0,0
268668,214821290,0,1,0,0
269374,214691267,0,1,0,0
269374,214691349,0,1,0,0
269374,214842450,0,1,0,0
269374,214843494,0,1,0,0
271166,214674752,0,2,0,0
272257,214535681,0,1,0,0
272257,214538027,0,1,0,0
272257,214584939,0,1,0,0
274138,214532070,0,1,0,0
274138,214826803,0,2,0,0
276431,214702877,0,1,0,0
276431,214706216,0,1,0,0
276849,214558192,0,1,0,0
276849,214577518,0,1,0,0
276849,214714794,0,1,0,0
276849,214826837,0,1,0,0
276849,214826912,0,1,0,0
276849,214826925,0,1,0,0
276849,214827005,0,1,0,0
276849,214827007,0,1,0,0
276849,214828987,0,2,0,0
276849,214834865,0,2,0,0
277581,214820227,0,1,0,0
277581,214820231,0,1,1046,6
278752,214594680,0,1,0,0
278752,214650635,0,2,0,0
281391,214587952,0,1,0,0
281391,214596602,0,1,0,0
282192,214632317,0,1,0,0
282192,214632328,0,1,0,0
283262,214508287,0,1,0,0
283262,214684093,0,2,0,0
283262,214695137,0,1,0,0
283262,214832557,0,1,0,0
284492,214826715,0,1,0,0
284811,214642055,0,1,0,0
285738,214642560,0,1,0,0
285738,214709634,0,1,0,0
286953,214587915,0,2,0,0
286953,214644958,0,1,0,0
286953,214700610,0,1,0,0
288632,214537967,0,4,0,0
288632,214537972,0,1,0,0
289438,214581690,0,1,0,0
289438,214586795,0,1,0,0
289438,214708303,0,1,0,0
289438,214708367,0,1,0,0
289438,214709634,0,1,0,0
289438,214709685,0,1,0,0
289438,214819745,0,1,0,0
289438,214820225,0,1,0,0
289438,214821279,0,1,0,0
289438,214829737,0,1,0,0
289438,214844297,0,1,0,0
291487,214748287,0,1,0,0
291487,214819577,0,1,0,0
291487,214820454,0,1,0,0
291487,214821392,0,1,0,0
292862,214684513,0,1,0,0
292862,214833800,0,2,0,0
293938,214587898,0,1,0,0
293938,214644887,0,1,0,0
294991,214581819,0,1,0,0
294991,214632167,0,1,0,0
294991,214686932,0,1,0,0
294991,214687455,0,3,0,0
294991,214699010,0,2,0,0
294991,214710234,0,1,0,0
294991,214716928,0,1,0,0
294991,214716930,0,1,0,0
294991,214718210,0,1,0,0
294991,214757379,0,1,0,0
294991,214820842,0,1,0,0
294991,214832653,0,1,0,0
296162,214544355,0,2,0,0
297766,214826799,0,2,0,0
297766,214826900,0,1,0,0
298496,214821020,0,1,0,0
298496,214821390,0,1,0,0
298496,214832557,0,1,0,0
300221,214716928,0,3,0,0
300221,214716982,0,1,0,0
300221,214717007,0,1,0,0
300221,214832657,0,1,0,0
301456,214612785,0,1,0,0
301456,214696432,0,1,0,0
301456,214717003,0,1,0,0
301456,214838957,0,1,0,0
301456,214839373,0,1,0,0
302791,214663985,0,1,0,0
302791,214821279,0,1,0,0
303152,214532107,0,1,0,0
303152,214535634,0,1,0,0
303152,214565557,0,2,0,0
303152,214674431,0,1,0,0
303152,214676006,0,1,0,0
303152,214716688,0,1,0,0
303152,214832649,0,1,0,0
306048,214630042,0,1,0,0
306048,214702747,0,1,0,0
306048,214827030,0,1,0,0
306936,214691557,0,1,0,0
308208,214826608,0,2,0,0
308388,214821390,0,2,941,2
308388,214838417,0,2,0,0
309504,214695069,0,1,0,0
309504,214829398,0,1,0,0
312214,214718396,0,1,0,0
312214,214836761,0,1,0,0
312563,214508942,0,1,0,0
314992,214551626,0,1,0,0
314992,214596101,0,1,0,0
314992,214609357,0,1,0,0
314992,214629069,0,1,0,0
314992,214650530,0,1,0,0
314992,214684841,0,1,0,0
314992,214699590,0,1,0,0
314992,214716714,0,1,0,0
314992,214716980,0,1,0,0
314992,214716990,0,1,0,0
314992,214717003,0,1,0,0
314992,214717007,0,4,0,0
314992,214819490,0,2,0,0
314992,214838068,0,1,0,0
314992,214838190,0,1,0,0
314992,214839302,0,1,0,0
315903,214674647,0,1,0,0
315903,214832550,0,1,0,0
316558,214600655,0,1,0,0
316558,214821290,0,2,0,0
316558,214839755,0,1,0,0
318084,214557913,0,1,0,0
318084,214839313,0,3,4188,1
318084,214839999,0,2,523,1
318912,214821011,0,1,0,0
320624,214509084,0,1,0,0
320624,214587915,0,1,0,0
320624,214587935,0,1,0,0
322118,214509620,0,1,0,0
322118,214832182,0,1,0,0
322118,214832212,0,1,0,0
323581,214532143,0,4,0,0
323581,214539551,0,2,0,0
324087,214821390,0,2,0,0
324788,214716932,0,1,0,0
324788,214716986,0,1,0,0
324788,214832655,0,1,0,0
326201,214565522,0,1,0,0
326201,214676062,0,1,0,0
326201,214704180,0,1,0,0
326201,214835548,0,1,0,0
326201,214835552,0,1,0,0
328436,214587860,0,1,0,0
328436,214835771,0,1,0,0
329536,214586923,0,2,1360,1
329536,214664919,0,1,0,0
329536,214819762,0,1,0,0
329536,214826625,0,1,0,0
329536,214826799,0,3,627,1
329536,214826900,0,1,0,0
329536,214839313,0,3,4188,1
330103,214639115,0,1,0,0
330103,214663228,0,1,0,0
330103,214663235,0,1,0,0
332473,214716926,0,1,0,0
332473,214716986,0,1,0,0
332473,214717005,0,1,0,0
333284,214744528,0,1,0,0
334787,214709681,0,1,0,0
334787,214710140,0,1,0,0
334787,214715863,0,1,0,0
334787,214800272,0,1,0,0
334787,214820402,0,1,0,0
335714,214708303,0,1,0,0
335714,214819577,0,1,0,0
335714,214821279,0,1,0,0
335714,214821397,0,1,0,0
335714,214840419,0,1,0,0
336638,214558597,0,1,0,0
336638,214559317,0,1,0,0
336638,214581427,0,1,0,0
336638,214591665,0,1,0,0
336638,214714755,0,1,0,0
336638,214826608,0,1,0,0
336638,214826623,0,1,0,0
336638,214826625,0,2,0,0
336638,214826702,0,1,0,0
336638,214826801,0,2,0,0
336638,214832709,0,1,0,0
337858,214640454,0,1,0,0
338046,214572182,0,1,0,0
338046,214572234,0,1,0,0
338046,214582952,0,1,0,0
338046,214819378,0,1,0,0
338046,214819464,0,1,0,0
338046,214820385,0,1,0,0
338046,214826801,0,1,0,0
339263,214710309,0,2,0,0
339263,214717877,0,1,0,0
339263,214718207,0,1,0,0
339263,214826615,0,2,0,0
341362,214544608,0,1,0,0
341362,214640242,0,1,0,0
341362,214705691,0,1,0,0
342991,214586711,0,2,0,0
343793,214837485,0,1,0,0
343793,214837490,0,1,0,0
344834,214836939,0,1,0,0
344834,214836943,0,1,0,0
346023,214536185,0,1,0,0
346023,214811758,0,1,0,0
346749,214587028,0,1,0,0
346749,214691390,0,1,0,0
348358,214567331,0,1,0,0
348358,214717822,0,1,0,0
349692,214585395,0,1,0,0
349692,214826810,0,1,0,0
350769,214558192,0,1,0,0
350769,214571188,0,1,0,0
350769,214577518,0,1,0,0
350769,214684841,0,1,0,0
350769,214684845,0,1,0,0
350769,214714794,0,1,0,0
350769,214826912,0,1,0,0
350769,214826925,0,1,0,0
350769,214827000,0,1,0,0
350769,214827005,0,1,0,0
350769,214827007,0,1,0,0
350769,214827026,0,1,0,0
350769,214828987,0,1,0,0
350769,214834865,0,1,0,0
352133,214821380,0,2,0,0
352133,214826702,0,1,0,0
354267,214821279,0,2,0,0
354933,214842386,0,2,0,0
355624,214510091,0,1,0,0
355624,214510205,0,1,0,0
355624,214639213,0,1,0,0
355624,214639232,0,1,0,0
